Date_from;Date_to;KROPPAN BRU;MOHOLTLIA;SELSBAKK;MOHOLT RAMPE 2;Jonsvannsveien vest for Steinanvegen
18.12.2018 10:00;18.12.2018 11:00;2749;1359;417;160;558
18.12.2018 11:00;18.12.2018 12:00;2959;1374;444;184;581
18.12.2018 12:00;18.12.2018 13:00;3019;1388;460;174;569
18.12.2018 13:00;18.12.2018 14:00;3283;1456;560;179;674
18.12.2018 14:00;18.12.2018 15:00;3775;1705;680;219;720
18.12.2018 15:00;18.12.2018 16:00;5014;2777;793;296;1075
18.12.2018 16:00;18.12.2018 17:00;4511;2362;624;244;870
18.12.2018 17:00;18.12.2018 18:00;3074;1473;561;182;643
18.12.2018 18:00;18.12.2018 19:00;2683;1310;471;193;589
18.12.2018 19:00;18.12.2018 20:00;2521;1099;462;187;520
18.12.2018 20:00;18.12.2018 21:00;2184;985;399;142;486
18.12.2018 21:00;18.12.2018 22:00;1662;751;343;103;361
18.12.2018 22:00;18.12.2018 23:00;1159;525;234;57;235
18.12.2018 23:00;19.12.2018 00:00;613;239;107;37;115
19.12.2018 00:00;19.12.2018 01:00;248;83;37;11;56
19.12.2018 01:00;19.12.2018 02:00;125;40;31;4;22
19.12.2018 02:00;19.12.2018 03:00;112;34;22;1;13
19.12.2018 03:00;19.12.2018 04:00;103;44;22;1;17
19.12.2018 04:00;19.12.2018 05:00;149;71;20;1;16
19.12.2018 05:00;19.12.2018 06:00;506;274;81;8;49
19.12.2018 06:00;19.12.2018 07:00;2530;1294;434;46;329
19.12.2018 07:00;19.12.2018 08:00;4451;2221;640;195;876
19.12.2018 08:00;19.12.2018 09:00;3420;1899;495;177;787
19.12.2018 09:00;19.12.2018 10:00;2603;1315;374;114;509
19.12.2018 10:00;19.12.2018 11:00;2815;1379;409;33;567
19.12.2018 11:00;19.12.2018 12:00;3089;1450;457;179;621
19.12.2018 12:00;19.12.2018 13:00;3144;1417;487;186;635
19.12.2018 13:00;19.12.2018 14:00;3299;1525;545;203;618
19.12.2018 14:00;19.12.2018 15:00;3887;1691;693;197;697
19.12.2018 15:00;19.12.2018 16:00;5284;3020;788;285;1062
19.12.2018 16:00;19.12.2018 17:00;4538;2488;722;325;979
19.12.2018 17:00;19.12.2018 18:00;3382;1553;605;194;721
19.12.2018 18:00;19.12.2018 19:00;2698;1336;525;168;599
19.12.2018 19:00;19.12.2018 20:00;2716;1321;502;159;645
19.12.2018 20:00;19.12.2018 21:00;2330;1078;419;136;535
19.12.2018 21:00;19.12.2018 22:00;1690;753;300;116;384
19.12.2018 22:00;19.12.2018 23:00;1264;567;226;69;250
19.12.2018 23:00;20.12.2018 00:00;729;278;146;33;142
20.12.2018 00:00;20.12.2018 01:00;324;116;48;17;63
20.12.2018 01:00;20.12.2018 02:00;141;52;34;8;23
20.12.2018 02:00;20.12.2018 03:00;113;48;19;6;17
20.12.2018 03:00;20.12.2018 04:00;113;48;20;5;28
20.12.2018 04:00;20.12.2018 05:00;161;86;27;2;22
20.12.2018 05:00;20.12.2018 06:00;517;283;77;11;53
20.12.2018 06:00;20.12.2018 07:00;2536;1267;391;49;321
20.12.2018 07:00;20.12.2018 08:00;4319;2109;594;183;852
20.12.2018 08:00;20.12.2018 09:00;3483;1900;522;182;905
20.12.2018 09:00;20.12.2018 10:00;2563;1306;416;134;479
20.12.2018 10:00;20.12.2018 11:00;2885;1418;473;141;504
20.12.2018 11:00;20.12.2018 12:00;3156;1477;499;213;609
20.12.2018 12:00;20.12.2018 13:00;3312;1582;523;203;624
20.12.2018 13:00;20.12.2018 14:00;3596;1671;583;213;747
20.12.2018 14:00;20.12.2018 15:00;4160;1861;688;232;870
20.12.2018 15:00;20.12.2018 16:00;5084;3087;817;351;1112
20.12.2018 16:00;20.12.2018 17:00;4478;2767;701;332;935
20.12.2018 17:00;20.12.2018 18:00;3321;1584;577;216;721
20.12.2018 18:00;20.12.2018 19:00;3015;1364;548;198;657
20.12.2018 19:00;20.12.2018 20:00;2758;1342;478;171;588
20.12.2018 20:00;20.12.2018 21:00;2432;1087;424;158;516
20.12.2018 21:00;20.12.2018 22:00;1786;865;315;121;419
20.12.2018 22:00;20.12.2018 23:00;1346;586;251;82;260
20.12.2018 23:00;21.12.2018 00:00;786;331;166;35;144
21.12.2018 00:00;21.12.2018 01:00;444;168;86;18;82
21.12.2018 01:00;21.12.2018 02:00;230;70;38;10;22
21.12.2018 02:00;21.12.2018 03:00;150;44;39;5;20
21.12.2018 03:00;21.12.2018 04:00;141;42;22;7;20
21.12.2018 04:00;21.12.2018 05:00;189;89;31;3;20
21.12.2018 05:00;21.12.2018 06:00;496;284;68;5;59
21.12.2018 06:00;21.12.2018 07:00;2282;1090;356;46;290
21.12.2018 07:00;21.12.2018 08:00;3903;1937;556;176;729
21.12.2018 08:00;21.12.2018 09:00;3065;1751;488;169;724
21.12.2018 09:00;21.12.2018 10:00;2621;1438;393;157;525
21.12.2018 10:00;21.12.2018 11:00;3244;1632;545;194;622
21.12.2018 11:00;21.12.2018 12:00;3605;1691;605;230;771
21.12.2018 12:00;21.12.2018 13:00;4107;2013;640;260;785
21.12.2018 13:00;21.12.2018 14:00;4304;2212;661;285;874
21.12.2018 14:00;21.12.2018 15:00;4777;2355;793;330;942
21.12.2018 15:00;21.12.2018 16:00;4730;2379;745;289;976
21.12.2018 16:00;21.12.2018 17:00;3709;1801;615;241;829
21.12.2018 17:00;21.12.2018 18:00;3064;1447;493;201;645
21.12.2018 18:00;21.12.2018 19:00;2603;1276;466;195;641
21.12.2018 19:00;21.12.2018 20:00;2319;1144;374;165;512
21.12.2018 20:00;21.12.2018 21:00;1980;843;360;133;412
21.12.2018 21:00;21.12.2018 22:00;1545;735;258;103;332
21.12.2018 22:00;21.12.2018 23:00;1129;504;224;61;262
21.12.2018 23:00;22.12.2018 00:00;960;369;153;63;181
22.12.2018 00:00;22.12.2018 01:00;568;203;96;25;117
22.12.2018 01:00;22.12.2018 02:00;374;123;48;12;64
22.12.2018 02:00;22.12.2018 03:00;338;92;59;8;68
22.12.2018 03:00;22.12.2018 04:00;274;101;49;6;39
22.12.2018 04:00;22.12.2018 05:00;200;90;36;13;40
22.12.2018 05:00;22.12.2018 06:00;166;101;28;2;21
22.12.2018 06:00;22.12.2018 07:00;258;100;61;11;40
22.12.2018 07:00;22.12.2018 08:00;512;293;86;22;96
22.12.2018 08:00;22.12.2018 09:00;754;400;134;26;145
22.12.2018 09:00;22.12.2018 10:00;1289;735;230;62;299
22.12.2018 10:00;22.12.2018 11:00;1946;1022;317;135;475
22.12.2018 11:00;22.12.2018 12:00;2709;1396;433;197;666
22.12.2018 12:00;22.12.2018 13:00;3156;1549;507;220;797
22.12.2018 13:00;22.12.2018 14:00;3191;1670;521;277;793
22.12.2018 14:00;22.12.2018 15:00;3441;1695;573;273;829
22.12.2018 15:00;22.12.2018 16:00;3282;1636;593;264;825
22.12.2018 16:00;22.12.2018 17:00;3052;1484;453;224;694
22.12.2018 17:00;22.12.2018 18:00;2684;1271;446;193;650
22.12.2018 18:00;22.12.2018 19:00;2450;1115;382;156;566
22.12.2018 19:00;22.12.2018 20:00;1786;853;319;120;402
22.12.2018 20:00;22.12.2018 21:00;1511;703;241;73;300
22.12.2018 21:00;22.12.2018 22:00;1119;468;219;62;260
22.12.2018 22:00;22.12.2018 23:00;891;409;159;53;245
22.12.2018 23:00;23.12.2018 00:00;650;262;136;28;117
23.12.2018 00:00;23.12.2018 01:00;498;164;69;15;93
23.12.2018 01:00;23.12.2018 02:00;362;109;67;16;94
23.12.2018 02:00;23.12.2018 03:00;335;77;66;17;66
23.12.2018 03:00;23.12.2018 04:00;244;58;33;10;35
23.12.2018 04:00;23.12.2018 05:00;147;52;34;2;15
23.12.2018 05:00;23.12.2018 06:00;98;50;15;0;11
23.12.2018 06:00;23.12.2018 07:00;185;83;37;11;34
23.12.2018 07:00;23.12.2018 08:00;374;192;91;14;84
23.12.2018 08:00;23.12.2018 09:00;305;140;59;16;80
23.12.2018 09:00;23.12.2018 10:00;564;299;99;29;122
23.12.2018 10:00;23.12.2018 11:00;1074;503;201;64;269
23.12.2018 11:00;23.12.2018 12:00;1693;835;315;123;502
23.12.2018 12:00;23.12.2018 13:00;2282;1158;437;151;680
23.12.2018 13:00;23.12.2018 14:00;2887;1619;548;184;793
23.12.2018 14:00;23.12.2018 15:00;3292;1803;627;284;968
23.12.2018 15:00;23.12.2018 16:00;3334;1715;619;295;918
23.12.2018 16:00;23.12.2018 17:00;2995;1491;526;250;776
23.12.2018 17:00;23.12.2018 18:00;2505;1211;462;204;630
23.12.2018 18:00;23.12.2018 19:00;2133;997;365;150;548
23.12.2018 19:00;23.12.2018 20:00;1749;870;328;125;473
23.12.2018 20:00;23.12.2018 21:00;1234;584;254;80;344
23.12.2018 21:00;23.12.2018 22:00;977;438;209;50;254
23.12.2018 22:00;23.12.2018 23:00;816;392;181;42;204
23.12.2018 23:00;24.12.2018 00:00;471;210;106;30;123
24.12.2018 00:00;24.12.2018 01:00;266;112;38;13;69
24.12.2018 01:00;24.12.2018 02:00;148;57;28;4;18
24.12.2018 02:00;24.12.2018 03:00;79;30;9;3;14
24.12.2018 03:00;24.12.2018 04:00;58;17;15;2;14
24.12.2018 04:00;24.12.2018 05:00;74;25;8;1;12
24.12.2018 05:00;24.12.2018 06:00;157;87;34;6;16
24.12.2018 06:00;24.12.2018 07:00;436;193;72;11;59
24.12.2018 07:00;24.12.2018 08:00;704;323;122;30;127
24.12.2018 08:00;24.12.2018 09:00;546;256;102;33;136
24.12.2018 09:00;24.12.2018 10:00;873;424;142;73;239
24.12.2018 10:00;24.12.2018 11:00;1395;725;263;131;430
24.12.2018 11:00;24.12.2018 12:00;1966;1117;369;187;648
24.12.2018 12:00;24.12.2018 13:00;2532;1269;455;200;829
24.12.2018 13:00;24.12.2018 14:00;2399;1212;495;232;793
24.12.2018 14:00;24.12.2018 15:00;2374;1143;481;175;700
24.12.2018 15:00;24.12.2018 16:00;2477;1224;487;164;813
24.12.2018 16:00;24.12.2018 17:00;2137;1063;473;117;812
24.12.2018 17:00;24.12.2018 18:00;628;297;112;48;215
24.12.2018 18:00;24.12.2018 19:00;264;106;43;11;58
24.12.2018 19:00;24.12.2018 20:00;289;116;60;14;62
24.12.2018 20:00;24.12.2018 21:00;540;271;123;23;164
24.12.2018 21:00;24.12.2018 22:00;1100;525;202;51;264
24.12.2018 22:00;24.12.2018 23:00;1390;693;226;83;353
24.12.2018 23:00;25.12.2018 00:00;984;470;198;52;277
25.12.2018 00:00;25.12.2018 01:00;497;231;122;31;154
25.12.2018 01:00;25.12.2018 02:00;250;112;39;16;66
25.12.2018 02:00;25.12.2018 03:00;94;54;32;6;28
25.12.2018 03:00;25.12.2018 04:00;42;29;13;2;12
25.12.2018 04:00;25.12.2018 05:00;43;20;8;3;9
25.12.2018 05:00;25.12.2018 06:00;35;17;6;0;10
25.12.2018 06:00;25.12.2018 07:00;150;64;22;8;28
25.12.2018 07:00;25.12.2018 08:00;330;145;52;8;63
25.12.2018 08:00;25.12.2018 09:00;149;50;29;8;30
25.12.2018 09:00;25.12.2018 10:00;224;88;26;15;52
25.12.2018 10:00;25.12.2018 11:00;410;181;86;20;130
25.12.2018 11:00;25.12.2018 12:00;729;357;149;43;219
25.12.2018 12:00;25.12.2018 13:00;1266;596;233;71;364
25.12.2018 13:00;25.12.2018 14:00;1506;753;244;73;381
25.12.2018 14:00;25.12.2018 15:00;1803;856;317;77;426
25.12.2018 15:00;25.12.2018 16:00;2008;994;356;71;534
25.12.2018 16:00;25.12.2018 17:00;1648;803;300;119;482
25.12.2018 17:00;25.12.2018 18:00;1231;555;202;73;308
25.12.2018 18:00;25.12.2018 19:00;1087;511;207;68;262
25.12.2018 19:00;25.12.2018 20:00;1265;617;183;58;292
25.12.2018 20:00;25.12.2018 21:00;1314;570;197;71;308
25.12.2018 21:00;25.12.2018 22:00;1069;456;156;65;257
25.12.2018 22:00;25.12.2018 23:00;688;317;141;40;199
25.12.2018 23:00;26.12.2018 00:00;519;183;91;13;115
26.12.2018 00:00;26.12.2018 01:00;257;101;56;11;61
26.12.2018 01:00;26.12.2018 02:00;200;64;38;8;42
26.12.2018 02:00;26.12.2018 03:00;184;43;28;2;19
26.12.2018 03:00;26.12.2018 04:00;102;37;25;2;16
26.12.2018 04:00;26.12.2018 05:00;62;31;8;4;11
26.12.2018 05:00;26.12.2018 06:00;106;61;17;0;6
26.12.2018 06:00;26.12.2018 07:00;235;100;41;13;31
26.12.2018 07:00;26.12.2018 08:00;396;178;58;18;88
26.12.2018 08:00;26.12.2018 09:00;309;119;52;13;44
26.12.2018 09:00;26.12.2018 10:00;391;186;91;9;62
26.12.2018 10:00;26.12.2018 11:00;789;385;143;40;149
26.12.2018 11:00;26.12.2018 12:00;1213;559;226;50;288
26.12.2018 12:00;26.12.2018 13:00;1891;847;341;83;433
26.12.2018 13:00;26.12.2018 14:00;2108;1042;343;104;454
26.12.2018 14:00;26.12.2018 15:00;2493;1216;412;106;553
26.12.2018 15:00;26.12.2018 16:00;2701;1273;497;147;634
26.12.2018 16:00;26.12.2018 17:00;1935;967;378;106;494
26.12.2018 17:00;26.12.2018 18:00;1583;720;283;85;326
26.12.2018 18:00;26.12.2018 19:00;1853;901;337;90;467
26.12.2018 19:00;26.12.2018 20:00;1906;892;336;119;453
26.12.2018 20:00;26.12.2018 21:00;1666;736;273;81;401
26.12.2018 21:00;26.12.2018 22:00;1210;516;198;59;260
26.12.2018 22:00;26.12.2018 23:00;945;328;178;47;215
26.12.2018 23:00;27.12.2018 00:00;721;209;109;35;133
27.12.2018 00:00;27.12.2018 01:00;496;147;97;18;94
27.12.2018 01:00;27.12.2018 02:00;553;90;63;16;73
27.12.2018 02:00;27.12.2018 03:00;584;100;82;16;85
27.12.2018 03:00;27.12.2018 04:00;355;64;59;11;77
27.12.2018 04:00;27.12.2018 05:00;258;103;49;9;40
27.12.2018 05:00;27.12.2018 06:00;368;218;58;9;50
27.12.2018 06:00;27.12.2018 07:00;867;389;123;24;102
27.12.2018 07:00;27.12.2018 08:00;1422;676;228;50;221
27.12.2018 08:00;27.12.2018 09:00;1273;629;168;60;214
27.12.2018 09:00;27.12.2018 10:00;1449;692;224;65;239
27.12.2018 10:00;27.12.2018 11:00;1803;846;265;114;388
27.12.2018 11:00;27.12.2018 12:00;2502;1164;362;126;479
27.12.2018 12:00;27.12.2018 13:00;2953;1392;458;175;619
27.12.2018 13:00;27.12.2018 14:00;3203;1481;475;185;566
27.12.2018 14:00;27.12.2018 15:00;3749;1657;600;187;693
27.12.2018 15:00;27.12.2018 16:00;3824;1621;610;204;651
27.12.2018 16:00;27.12.2018 17:00;2933;1302;465;169;524
27.12.2018 17:00;27.12.2018 18:00;2378;1004;346;159;455
27.12.2018 18:00;27.12.2018 19:00;1942;856;331;93;389
27.12.2018 19:00;27.12.2018 20:00;1667;747;295;97;319
27.12.2018 20:00;27.12.2018 21:00;1516;605;256;75;291
27.12.2018 21:00;27.12.2018 22:00;1137;473;206;54;225
27.12.2018 22:00;27.12.2018 23:00;829;332;175;37;175
27.12.2018 23:00;28.12.2018 00:00;605;204;102;37;135
28.12.2018 00:00;28.12.2018 01:00;435;182;81;14;83
28.12.2018 01:00;28.12.2018 02:00;295;97;55;4;61
28.12.2018 02:00;28.12.2018 03:00;217;66;34;9;35
28.12.2018 03:00;28.12.2018 04:00;144;48;25;4;32
28.12.2018 04:00;28.12.2018 05:00;147;76;27;6;17
28.12.2018 05:00;28.12.2018 06:00;333;211;43;7;42
28.12.2018 06:00;28.12.2018 07:00;747;349;128;14;84
28.12.2018 07:00;28.12.2018 08:00;1260;658;215;40;192
28.12.2018 08:00;28.12.2018 09:00;1267;657;193;52;183
28.12.2018 09:00;28.12.2018 10:00;1434;594;261;63;238
28.12.2018 10:00;28.12.2018 11:00;1802;844;244;91;370
28.12.2018 11:00;28.12.2018 12:00;2449;1085;390;132;532
28.12.2018 12:00;28.12.2018 13:00;2869;1327;441;169;585
28.12.2018 13:00;28.12.2018 14:00;3094;1403;456;183;638
28.12.2018 14:00;28.12.2018 15:00;3619;1595;553;207;666
28.12.2018 15:00;28.12.2018 16:00;3794;1603;616;225;741
28.12.2018 16:00;28.12.2018 17:00;3081;1310;474;194;585
28.12.2018 17:00;28.12.2018 18:00;2298;1025;368;127;465
28.12.2018 18:00;28.12.2018 19:00;2002;861;296;108;404
28.12.2018 19:00;28.12.2018 20:00;1632;750;292;97;338
28.12.2018 20:00;28.12.2018 21:00;1530;562;267;86;260
28.12.2018 21:00;28.12.2018 22:00;1039;401;193;50;212
28.12.2018 22:00;28.12.2018 23:00;857;352;147;54;187
28.12.2018 23:00;29.12.2018 00:00;714;223;137;26;135
29.12.2018 00:00;29.12.2018 01:00;531;180;100;15;87
29.12.2018 01:00;29.12.2018 02:00;389;129;63;15;58
29.12.2018 02:00;29.12.2018 03:00;387;85;69;11;55
29.12.2018 03:00;29.12.2018 04:00;280;61;55;9;42
29.12.2018 04:00;29.12.2018 05:00;165;64;44;8;23
29.12.2018 05:00;29.12.2018 06:00;185;103;32;5;21
29.12.2018 06:00;29.12.2018 07:00;216;99;48;6;30
29.12.2018 07:00;29.12.2018 08:00;440;218;73;10;75
29.12.2018 08:00;29.12.2018 09:00;531;284;78;15;69
29.12.2018 09:00;29.12.2018 10:00;758;381;125;24;154
29.12.2018 10:00;29.12.2018 11:00;1182;636;218;70;279
29.12.2018 11:00;29.12.2018 12:00;1816;928;306;103;368
29.12.2018 12:00;29.12.2018 13:00;2402;1166;374;153;554
29.12.2018 13:00;29.12.2018 14:00;2617;1315;463;166;602
29.12.2018 14:00;29.12.2018 15:00;2785;1366;470;209;683
29.12.2018 15:00;29.12.2018 16:00;2684;1130;456;182;559
29.12.2018 16:00;29.12.2018 17:00;2487;1040;379;162;511
29.12.2018 17:00;29.12.2018 18:00;2005;885;383;163;440
29.12.2018 18:00;29.12.2018 19:00;1877;833;325;113;374
29.12.2018 19:00;29.12.2018 20:00;1415;635;231;83;293
29.12.2018 20:00;29.12.2018 21:00;1279;494;241;62;262
29.12.2018 21:00;29.12.2018 22:00;901;389;144;46;181
29.12.2018 22:00;29.12.2018 23:00;754;312;143;27;158
29.12.2018 23:00;30.12.2018 00:00;593;211;114;30;119
30.12.2018 00:00;30.12.2018 01:00;528;219;118;23;105
30.12.2018 01:00;30.12.2018 02:00;492;166;81;13;80
30.12.2018 02:00;30.12.2018 03:00;416;118;88;12;70
30.12.2018 03:00;30.12.2018 04:00;314;71;55;9;61
30.12.2018 04:00;30.12.2018 05:00;171;58;27;5;30
30.12.2018 05:00;30.12.2018 06:00;118;55;16;5;18
30.12.2018 06:00;30.12.2018 07:00;180;46;31;6;27
30.12.2018 07:00;30.12.2018 08:00;352;172;53;12;63
30.12.2018 08:00;30.12.2018 09:00;415;152;50;16;76
30.12.2018 09:00;30.12.2018 10:00;479;169;70;16;84
30.12.2018 10:00;30.12.2018 11:00;742;343;122;26;169
30.12.2018 11:00;30.12.2018 12:00;1098;501;225;53;252
30.12.2018 12:00;30.12.2018 13:00;1542;677;276;74;419
30.12.2018 13:00;30.12.2018 14:00;1765;750;275;73;432
30.12.2018 14:00;30.12.2018 15:00;2084;924;362;96;528
30.12.2018 15:00;30.12.2018 16:00;2094;933;386;93;500
30.12.2018 16:00;30.12.2018 17:00;2037;965;388;113;483
30.12.2018 17:00;30.12.2018 18:00;1913;831;332;102;419
30.12.2018 18:00;30.12.2018 19:00;1602;743;323;99;388
30.12.2018 19:00;30.12.2018 20:00;1411;683;252;71;358
30.12.2018 20:00;30.12.2018 21:00;1416;588;235;59;261
30.12.2018 21:00;30.12.2018 22:00;1056;501;150;45;230
30.12.2018 22:00;30.12.2018 23:00;790;324;164;39;179
30.12.2018 23:00;31.12.2018 00:00;606;255;88;36;149
31.12.2018 00:00;31.12.2018 01:00;400;166;71;23;78
31.12.2018 01:00;31.12.2018 02:00;219;91;37;13;56
31.12.2018 02:00;31.12.2018 03:00;108;45;31;2;35
31.12.2018 03:00;31.12.2018 04:00;92;42;27;4;28
31.12.2018 04:00;31.12.2018 05:00;101;42;19;0;22
31.12.2018 05:00;31.12.2018 06:00;188;92;34;8;29
31.12.2018 06:00;31.12.2018 07:00;452;182;87;15;62
31.12.2018 07:00;31.12.2018 08:00;738;333;129;22;139
31.12.2018 08:00;31.12.2018 09:00;585;298;98;26;99
31.12.2018 09:00;31.12.2018 10:00;748;394;118;32;134
31.12.2018 10:00;31.12.2018 11:00;1273;715;205;94;318
31.12.2018 11:00;31.12.2018 12:00;1879;1074;323;150;542
31.12.2018 12:00;31.12.2018 13:00;2378;1225;435;211;675
31.12.2018 13:00;31.12.2018 14:00;2278;1150;420;237;657
31.12.2018 14:00;31.12.2018 15:00;2289;1065;451;215;731
31.12.2018 15:00;31.12.2018 16:00;2096;939;433;177;594
31.12.2018 16:00;31.12.2018 17:00;1784;810;360;136;497
31.12.2018 17:00;31.12.2018 18:00;1507;781;295;98;435
31.12.2018 18:00;31.12.2018 19:00;1612;699;318;128;526
31.12.2018 19:00;31.12.2018 20:00;1171;419;234;74;360
31.12.2018 20:00;31.12.2018 21:00;775;375;184;44;243
31.12.2018 21:00;31.12.2018 22:00;846;332;178;40;221
31.12.2018 22:00;31.12.2018 23:00;834;306;164;36;205
31.12.2018 23:00;01.01.2019 00:00;805;223;153;52;210
01.01.2019 00:00;01.01.2019 01:00;1074;291;231;34;300
01.01.2019 01:00;01.01.2019 02:00;973;463;210;54;316
01.01.2019 02:00;01.01.2019 03:00;805;351;154;48;238
01.01.2019 03:00;01.01.2019 04:00;522;207;140;24;129
01.01.2019 04:00;01.01.2019 05:00;368;144;93;18;85
01.01.2019 05:00;01.01.2019 06:00;253;114;66;13;69
01.01.2019 06:00;01.01.2019 07:00;267;106;48;12;59
01.01.2019 07:00;01.01.2019 08:00;345;163;72;9;62
01.01.2019 08:00;01.01.2019 09:00;197;83;38;6;43
01.01.2019 09:00;01.01.2019 10:00;215;90;38;7;50
01.01.2019 10:00;01.01.2019 11:00;351;152;48;16;75
01.01.2019 11:00;01.01.2019 12:00;597;245;133;24;126
01.01.2019 12:00;01.01.2019 13:00;985;459;173;47;232
01.01.2019 13:00;01.01.2019 14:00;1408;713;230;80;320
01.01.2019 14:00;01.01.2019 15:00;2060;989;319;105;490
01.01.2019 15:00;01.01.2019 16:00;2242;1205;414;128;527
01.01.2019 16:00;01.01.2019 17:00;2016;1007;359;158;508
01.01.2019 17:00;01.01.2019 18:00;1938;1003;327;115;441
01.01.2019 18:00;01.01.2019 19:00;1670;861;281;121;405
01.01.2019 19:00;01.01.2019 20:00;1426;684;236;119;362
01.01.2019 20:00;01.01.2019 21:00;1197;571;225;72;281
01.01.2019 21:00;01.01.2019 22:00;933;446;168;60;221
01.01.2019 22:00;01.01.2019 23:00;676;314;125;44;161
01.01.2019 23:00;02.01.2019 00:00;441;172;63;9;67
02.01.2019 00:00;02.01.2019 01:00;204;82;36;8;35
02.01.2019 01:00;02.01.2019 02:00;104;57;26;10;21
02.01.2019 02:00;02.01.2019 03:00;83;30;9;0;13
02.01.2019 03:00;02.01.2019 04:00;100;34;16;4;22
02.01.2019 04:00;02.01.2019 05:00;165;106;28;2;14
02.01.2019 05:00;02.01.2019 06:00;544;338;89;18;62
02.01.2019 06:00;02.01.2019 07:00;2549;1196;417;56;315
02.01.2019 07:00;02.01.2019 08:00;4280;2293;673;215;806
02.01.2019 08:00;02.01.2019 09:00;3225;1712;455;194;626
02.01.2019 09:00;02.01.2019 10:00;1970;998;274;103;385
02.01.2019 10:00;02.01.2019 11:00;2037;942;290;115;376
02.01.2019 11:00;02.01.2019 12:00;2174;1021;324;98;417
02.01.2019 12:00;02.01.2019 13:00;2371;1131;347;126;377
02.01.2019 13:00;02.01.2019 14:00;2485;1203;373;143;478
02.01.2019 14:00;02.01.2019 15:00;3140;1430;498;129;552
02.01.2019 15:00;02.01.2019 16:00;5001;3018;725;262;955
02.01.2019 16:00;02.01.2019 17:00;3950;2151;588;244;868
02.01.2019 17:00;02.01.2019 18:00;2286;1212;389;141;477
02.01.2019 18:00;02.01.2019 19:00;2028;1021;321;141;439
02.01.2019 19:00;02.01.2019 20:00;1812;948;284;107;433
02.01.2019 20:00;02.01.2019 21:00;1577;684;248;104;365
02.01.2019 21:00;02.01.2019 22:00;1161;526;208;83;295
02.01.2019 22:00;02.01.2019 23:00;749;345;142;51;189
02.01.2019 23:00;03.01.2019 00:00;419;165;82;21;83
03.01.2019 00:00;03.01.2019 01:00;170;61;30;4;32
03.01.2019 01:00;03.01.2019 02:00;89;30;25;4;24
03.01.2019 02:00;03.01.2019 03:00;59;25;13;3;16
03.01.2019 03:00;03.01.2019 04:00;93;30;18;1;17
03.01.2019 04:00;03.01.2019 05:00;145;78;22;3;20
03.01.2019 05:00;03.01.2019 06:00;521;299;81;11;64
03.01.2019 06:00;03.01.2019 07:00;2550;1225;422;73;335
03.01.2019 07:00;03.01.2019 08:00;4502;2346;676;207;888
03.01.2019 08:00;03.01.2019 09:00;3163;1837;454;194;670
03.01.2019 09:00;03.01.2019 10:00;2185;1046;317;100;381
03.01.2019 10:00;03.01.2019 11:00;2144;984;330;114;372
03.01.2019 11:00;03.01.2019 12:00;2287;1153;355;122;442
03.01.2019 12:00;03.01.2019 13:00;2528;1171;399;140;457
03.01.2019 13:00;03.01.2019 14:00;2615;1199;410;155;505
03.01.2019 14:00;03.01.2019 15:00;3280;1497;549;178;642
03.01.2019 15:00;03.01.2019 16:00;5027;2691;784;282;1016
03.01.2019 16:00;03.01.2019 17:00;4027;2095;554;242;900
03.01.2019 17:00;03.01.2019 18:00;2491;1254;463;169;592
03.01.2019 18:00;03.01.2019 19:00;2141;1011;360;153;487
03.01.2019 19:00;03.01.2019 20:00;1888;912;328;129;475
03.01.2019 20:00;03.01.2019 21:00;1660;762;279;119;425
03.01.2019 21:00;03.01.2019 22:00;1139;510;210;64;225
03.01.2019 22:00;03.01.2019 23:00;848;364;145;40;180
03.01.2019 23:00;04.01.2019 00:00;579;216;77;28;116
04.01.2019 00:00;04.01.2019 01:00;208;81;30;4;46
04.01.2019 01:00;04.01.2019 02:00;120;44;22;5;20
04.01.2019 02:00;04.01.2019 03:00;56;22;11;1;13
04.01.2019 03:00;04.01.2019 04:00;85;29;12;2;15
04.01.2019 04:00;04.01.2019 05:00;137;69;21;2;20
04.01.2019 05:00;04.01.2019 06:00;518;266;74;7;51
04.01.2019 06:00;04.01.2019 07:00;2492;1203;407;54;309
04.01.2019 07:00;04.01.2019 08:00;4354;2287;672;204;828
04.01.2019 08:00;04.01.2019 09:00;3260;1764;481;184;682
04.01.2019 09:00;04.01.2019 10:00;2200;1069;366;102;394
