date_from;date_to;month;AMS_kWh;Synthetic_3_6kW;Synthetic_7_2kW;Simultaneous_if_3_6kW
18.01.2019 00:00;18.01.2019 01:00;Jan;6,25;3,6;7,2;1
18.01.2019 01:00;18.01.2019 02:00;Jan;6,25;3,6;5,94;1
18.01.2019 02:00;18.01.2019 03:00;Jan;2,45;3,6;0;1
18.01.2019 03:00;18.01.2019 04:00;Jan;0,05;3,6;0;1
18.01.2019 04:00;18.01.2019 05:00;Jan;0;3,6;0;1
18.01.2019 05:00;18.01.2019 06:00;Jan;0,05;1,38;0;1
18.01.2019 06:00;18.01.2019 07:00;Jan;0,05;0;0;NA
18.01.2019 07:00;18.01.2019 08:00;Jan;0;0;0;NA
18.01.2019 08:00;18.01.2019 09:00;Jan;0,05;0;0;NA
18.01.2019 09:00;18.01.2019 10:00;Jan;0,05;0;0;NA
18.01.2019 10:00;18.01.2019 11:00;Jan;0;0;0;NA
18.01.2019 11:00;18.01.2019 12:00;Jan;0,05;NA;NA;NA
18.01.2019 12:00;18.01.2019 13:00;Jan;0,05;NA;NA;NA
18.01.2019 13:00;18.01.2019 14:00;Jan;0;NA;NA;NA
18.01.2019 14:00;18.01.2019 15:00;Jan;0,05;NA;NA;NA
18.01.2019 15:00;18.01.2019 16:00;Jan;2,35;1,26;2,52;1
18.01.2019 16:00;18.01.2019 17:00;Jan;6,85;3,6;7,2;1
18.01.2019 17:00;18.01.2019 18:00;Jan;6,75;3,6;7,2;1
18.01.2019 18:00;18.01.2019 19:00;Jan;4,95;3,6;3,61;1
18.01.2019 19:00;18.01.2019 20:00;Jan;0,05;3,6;0;1
18.01.2019 20:00;18.01.2019 21:00;Jan;0;3,6;0;1
18.01.2019 21:00;18.01.2019 22:00;Jan;0,05;1,27;0;1
18.01.2019 22:00;18.01.2019 23:00;Jan;0,05;0;0;NA
18.01.2019 23:00;19.01.2019 00:00;Jan;2,5;1,5;3;1
19.01.2019 00:00;19.01.2019 01:00;Jan;6,2;3,6;7,2;1
19.01.2019 01:00;19.01.2019 02:00;Jan;4,45;3,6;2,86;1
19.01.2019 02:00;19.01.2019 03:00;Jan;0;3,6;0;1
19.01.2019 03:00;19.01.2019 04:00;Jan;0,05;0,76;0;1
19.01.2019 04:00;19.01.2019 05:00;Jan;0,05;0;0;NA
19.01.2019 05:00;19.01.2019 06:00;Jan;0;0;0;NA
19.01.2019 06:00;19.01.2019 07:00;Jan;0,05;0;0;NA
19.01.2019 07:00;19.01.2019 08:00;Jan;0,05;0;0;NA
19.01.2019 08:00;19.01.2019 09:00;Jan;0;0;0;NA
19.01.2019 09:00;19.01.2019 10:00;Jan;0,05;0;0;NA
19.01.2019 10:00;19.01.2019 11:00;Jan;0,05;0;0;NA
19.01.2019 11:00;19.01.2019 12:00;Jan;0;NA;NA;NA
19.01.2019 12:00;19.01.2019 13:00;Jan;0,05;NA;NA;NA
19.01.2019 13:00;19.01.2019 14:00;Jan;0;NA;NA;NA
19.01.2019 14:00;19.01.2019 15:00;Jan;0,05;NA;NA;NA
19.01.2019 15:00;19.01.2019 16:00;Jan;0,05;NA;NA;NA
19.01.2019 16:00;19.01.2019 17:00;Jan;0;NA;NA;NA
19.01.2019 17:00;19.01.2019 18:00;Jan;0,05;NA;NA;NA
19.01.2019 18:00;19.01.2019 19:00;Jan;0,05;NA;NA;NA
19.01.2019 19:00;19.01.2019 20:00;Jan;0;NA;NA;NA
19.01.2019 20:00;19.01.2019 21:00;Jan;0,05;NA;NA;NA
19.01.2019 21:00;19.01.2019 22:00;Jan;0,05;NA;NA;NA
19.01.2019 22:00;19.01.2019 23:00;Jan;0;NA;NA;NA
19.01.2019 23:00;20.01.2019 00:00;Jan;0,05;NA;NA;NA
20.01.2019 00:00;20.01.2019 01:00;Jan;0,05;NA;NA;NA
20.01.2019 01:00;20.01.2019 02:00;Jan;0;NA;NA;NA
20.01.2019 02:00;20.01.2019 03:00;Jan;0,05;NA;NA;NA
20.01.2019 03:00;20.01.2019 04:00;Jan;0,05;NA;NA;NA
20.01.2019 04:00;20.01.2019 05:00;Jan;0;NA;NA;NA
20.01.2019 05:00;20.01.2019 06:00;Jan;0,05;NA;NA;NA
20.01.2019 06:00;20.01.2019 07:00;Jan;0,05;NA;NA;NA
20.01.2019 07:00;20.01.2019 08:00;Jan;0;NA;NA;NA
20.01.2019 08:00;20.01.2019 09:00;Jan;0,05;NA;NA;NA
20.01.2019 09:00;20.01.2019 10:00;Jan;0,05;NA;NA;NA
20.01.2019 10:00;20.01.2019 11:00;Jan;0;NA;NA;NA
20.01.2019 11:00;20.01.2019 12:00;Jan;0,05;NA;NA;NA
20.01.2019 12:00;20.01.2019 13:00;Jan;0,05;NA;NA;NA
20.01.2019 13:00;20.01.2019 14:00;Jan;0;NA;NA;NA
20.01.2019 14:00;20.01.2019 15:00;Jan;0,05;NA;NA;NA
20.01.2019 15:00;20.01.2019 16:00;Jan;0,05;NA;NA;NA
20.01.2019 16:00;20.01.2019 17:00;Jan;0;NA;NA;NA
20.01.2019 17:00;20.01.2019 18:00;Jan;0,05;NA;NA;NA
20.01.2019 18:00;20.01.2019 19:00;Jan;0;NA;NA;NA
20.01.2019 19:00;20.01.2019 20:00;Jan;0,05;NA;NA;NA
20.01.2019 20:00;20.01.2019 21:00;Jan;0,05;NA;NA;NA
20.01.2019 21:00;20.01.2019 22:00;Jan;2,35;2,34;4,68;1
20.01.2019 22:00;20.01.2019 23:00;Jan;3,65;3,6;7,2;1
20.01.2019 23:00;21.01.2019 00:00;Jan;3,65;3,6;7,2;1
21.01.2019 00:00;21.01.2019 01:00;Jan;3,65;3,6;0,35;1
21.01.2019 01:00;21.01.2019 02:00;Jan;2,9;3,6;0;1
21.01.2019 02:00;21.01.2019 03:00;Jan;1,2;2,69;0;1
21.01.2019 03:00;21.01.2019 04:00;Jan;0,5;0;0;NA
21.01.2019 04:00;21.01.2019 05:00;Jan;0;0;0;NA
21.01.2019 05:00;21.01.2019 06:00;Jan;0,05;0;0;NA
21.01.2019 06:00;21.01.2019 07:00;Jan;0,05;0;0;NA
21.01.2019 07:00;21.01.2019 08:00;Jan;0;0;0;NA
21.01.2019 08:00;21.01.2019 09:00;Jan;0,05;0;0;NA
21.01.2019 09:00;21.01.2019 10:00;Jan;1,15;0;0;NA
21.01.2019 10:00;21.01.2019 11:00;Jan;0,7;0;0;NA
21.01.2019 11:00;21.01.2019 12:00;Jan;0;NA;NA;NA
21.01.2019 12:00;21.01.2019 13:00;Jan;0,05;NA;NA;NA
21.01.2019 13:00;21.01.2019 14:00;Jan;0,05;NA;NA;NA
21.01.2019 14:00;21.01.2019 15:00;Jan;0;NA;NA;NA
21.01.2019 15:00;21.01.2019 16:00;Jan;0,05;NA;NA;NA
21.01.2019 16:00;21.01.2019 17:00;Jan;0,05;NA;NA;NA
21.01.2019 17:00;21.01.2019 18:00;Jan;0;NA;NA;NA
21.01.2019 18:00;21.01.2019 19:00;Jan;0,05;NA;NA;NA
21.01.2019 19:00;21.01.2019 20:00;Jan;0,05;NA;NA;NA
21.01.2019 20:00;21.01.2019 21:00;Jan;0;NA;NA;NA
21.01.2019 21:00;21.01.2019 22:00;Jan;0,05;NA;NA;NA
21.01.2019 22:00;21.01.2019 23:00;Jan;0,05;NA;NA;NA
21.01.2019 23:00;22.01.2019 00:00;Jan;0;NA;NA;NA
22.01.2019 00:00;22.01.2019 01:00;Jan;0,05;NA;NA;NA
22.01.2019 01:00;22.01.2019 02:00;Jan;0,05;NA;NA;NA
22.01.2019 02:00;22.01.2019 03:00;Jan;0;NA;NA;NA
22.01.2019 03:00;22.01.2019 04:00;Jan;0,05;NA;NA;NA
22.01.2019 04:00;22.01.2019 05:00;Jan;0,05;NA;NA;NA
22.01.2019 05:00;22.01.2019 06:00;Jan;0;NA;NA;NA
22.01.2019 06:00;22.01.2019 07:00;Jan;0,05;NA;NA;NA
22.01.2019 07:00;22.01.2019 08:00;Jan;0;NA;NA;NA
22.01.2019 08:00;22.01.2019 09:00;Jan;0,05;NA;NA;NA
22.01.2019 09:00;22.01.2019 10:00;Jan;0,05;NA;NA;NA
22.01.2019 10:00;22.01.2019 11:00;Jan;0;NA;NA;NA
22.01.2019 11:00;22.01.2019 12:00;Jan;0,05;NA;NA;NA
22.01.2019 12:00;22.01.2019 13:00;Jan;0,05;NA;NA;NA
22.01.2019 13:00;22.01.2019 14:00;Jan;0;NA;NA;NA
22.01.2019 14:00;22.01.2019 15:00;Jan;0,05;NA;NA;NA
22.01.2019 15:00;22.01.2019 16:00;Jan;0,05;NA;NA;NA
22.01.2019 16:00;22.01.2019 17:00;Jan;0;NA;NA;NA
22.01.2019 17:00;22.01.2019 18:00;Jan;0,05;NA;NA;NA
22.01.2019 18:00;22.01.2019 19:00;Jan;0,75;0,48;0,96;1
22.01.2019 19:00;22.01.2019 20:00;Jan;6,15;3,6;7,2;1
22.01.2019 20:00;22.01.2019 21:00;Jan;6,2;3,6;7,2;1
22.01.2019 21:00;22.01.2019 22:00;Jan;5,45;3,6;3,11;1
22.01.2019 22:00;22.01.2019 23:00;Jan;0,05;3,6;0;1
22.01.2019 23:00;23.01.2019 00:00;Jan;0,05;3,59;0;1
23.01.2019 00:00;23.01.2019 01:00;Jan;0;NA;NA;NA
23.01.2019 01:00;23.01.2019 02:00;Jan;0,05;NA;NA;NA
23.01.2019 02:00;23.01.2019 03:00;Jan;0,05;NA;NA;NA
23.01.2019 03:00;23.01.2019 04:00;Jan;0;NA;NA;NA
23.01.2019 04:00;23.01.2019 05:00;Jan;0,05;NA;NA;NA
23.01.2019 05:00;23.01.2019 06:00;Jan;0,05;NA;NA;NA
23.01.2019 06:00;23.01.2019 07:00;Jan;0;NA;NA;NA
23.01.2019 07:00;23.01.2019 08:00;Jan;0,05;NA;NA;NA
23.01.2019 08:00;23.01.2019 09:00;Jan;0,05;NA;NA;NA
23.01.2019 09:00;23.01.2019 10:00;Jan;0;NA;NA;NA
23.01.2019 10:00;23.01.2019 11:00;Jan;0,05;NA;NA;NA
23.01.2019 11:00;23.01.2019 12:00;Jan;0,05;NA;NA;NA
23.01.2019 12:00;23.01.2019 13:00;Jan;0;NA;NA;NA
23.01.2019 13:00;23.01.2019 14:00;Jan;0,05;NA;NA;NA
23.01.2019 14:00;23.01.2019 15:00;Jan;0,05;NA;NA;NA
23.01.2019 15:00;23.01.2019 16:00;Jan;0;NA;NA;NA
23.01.2019 16:00;23.01.2019 17:00;Jan;0,05;NA;NA;NA
23.01.2019 17:00;23.01.2019 18:00;Jan;0,05;NA;NA;NA
23.01.2019 18:00;23.01.2019 19:00;Jan;0;NA;NA;NA
23.01.2019 19:00;23.01.2019 20:00;Jan;6,75;3,6;7,2;1
23.01.2019 20:00;23.01.2019 21:00;Jan;6,75;3,6;7,2;1
23.01.2019 21:00;23.01.2019 22:00;Jan;2,45;3,6;1,26;1
23.01.2019 22:00;23.01.2019 23:00;Jan;0,05;3,6;0;1
23.01.2019 23:00;24.01.2019 00:00;Jan;0,05;1,26;0;1
24.01.2019 00:00;24.01.2019 01:00;Jan;0;0;0;NA
24.01.2019 01:00;24.01.2019 02:00;Jan;0,05;0;0;NA
24.01.2019 02:00;24.01.2019 03:00;Jan;0;0;0;NA
24.01.2019 03:00;24.01.2019 04:00;Jan;0,05;0;0;NA
24.01.2019 04:00;24.01.2019 05:00;Jan;0,05;0;0;NA
24.01.2019 05:00;24.01.2019 06:00;Jan;0;0;0;NA
24.01.2019 06:00;24.01.2019 07:00;Jan;0,05;NA;NA;NA
24.01.2019 07:00;24.01.2019 08:00;Jan;0,05;NA;NA;NA
24.01.2019 08:00;24.01.2019 09:00;Jan;0;NA;NA;NA
24.01.2019 09:00;24.01.2019 10:00;Jan;0,05;NA;NA;NA
24.01.2019 10:00;24.01.2019 11:00;Jan;0,05;NA;NA;NA
24.01.2019 11:00;24.01.2019 12:00;Jan;0;NA;NA;NA
24.01.2019 12:00;24.01.2019 13:00;Jan;0,05;NA;NA;NA
24.01.2019 13:00;24.01.2019 14:00;Jan;0,05;NA;NA;NA
24.01.2019 14:00;24.01.2019 15:00;Jan;0;NA;NA;NA
24.01.2019 15:00;24.01.2019 16:00;Jan;0,05;NA;NA;NA
24.01.2019 16:00;24.01.2019 17:00;Jan;0,05;NA;NA;NA
24.01.2019 17:00;24.01.2019 18:00;Jan;0;NA;NA;NA
24.01.2019 18:00;24.01.2019 19:00;Jan;0,05;NA;NA;NA
24.01.2019 19:00;24.01.2019 20:00;Jan;0,05;NA;NA;NA
24.01.2019 20:00;24.01.2019 21:00;Jan;0;NA;NA;NA
24.01.2019 21:00;24.01.2019 22:00;Jan;0,05;NA;NA;NA
24.01.2019 22:00;24.01.2019 23:00;Jan;4,55;2,7;5,4;1
24.01.2019 23:00;25.01.2019 00:00;Jan;6,2;3,6;7,2;1
25.01.2019 00:00;25.01.2019 01:00;Jan;6,2;3,6;5,87;1
25.01.2019 01:00;25.01.2019 02:00;Jan;1,6;3,6;0;1
25.01.2019 02:00;25.01.2019 03:00;Jan;0,05;3,6;0;1
25.01.2019 03:00;25.01.2019 04:00;Jan;0;1,37;0;1
25.01.2019 04:00;25.01.2019 05:00;Jan;0,05;0;0;NA
25.01.2019 05:00;25.01.2019 06:00;Jan;0,05;0;0;NA
25.01.2019 06:00;25.01.2019 07:00;Jan;0;0;0;NA
25.01.2019 07:00;25.01.2019 08:00;Jan;0,05;0;0;NA
25.01.2019 08:00;25.01.2019 09:00;Jan;0,05;NA;NA;NA
25.01.2019 09:00;25.01.2019 10:00;Jan;0;NA;NA;NA
25.01.2019 10:00;25.01.2019 11:00;Jan;0,05;NA;NA;NA
25.01.2019 11:00;25.01.2019 12:00;Jan;0,05;NA;NA;NA
25.01.2019 12:00;25.01.2019 13:00;Jan;0;NA;NA;NA
25.01.2019 13:00;25.01.2019 14:00;Jan;1,85;1,86;3,72;1
25.01.2019 14:00;25.01.2019 15:00;Jan;2,75;2,53;0,67;1
25.01.2019 15:00;25.01.2019 16:00;Jan;1,15;1,19;1,19;3
25.01.2019 16:00;25.01.2019 17:00;Jan;2,95;2,87;3,23;4
25.01.2019 17:00;25.01.2019 18:00;Jan;2,2;2,15;1,79;1
25.01.2019 18:00;25.01.2019 19:00;Jan;0,05;NA;NA;NA
25.01.2019 19:00;25.01.2019 20:00;Jan;1,2;1,2;2,4;1
25.01.2019 20:00;25.01.2019 21:00;Jan;6;6;12;2
25.01.2019 21:00;25.01.2019 22:00;Jan;7,05;7,2;8,2;2
25.01.2019 22:00;25.01.2019 23:00;Jan;4,8;5,8;2,63;2
25.01.2019 23:00;26.01.2019 00:00;Jan;3,95;3,6;0;1
26.01.2019 00:00;26.01.2019 01:00;Jan;1,4;1,43;0;1
26.01.2019 01:00;26.01.2019 02:00;Jan;0,05;0;0;NA
26.01.2019 02:00;26.01.2019 03:00;Jan;0,05;0;0;NA
26.01.2019 03:00;26.01.2019 04:00;Jan;0;0;0;NA
26.01.2019 04:00;26.01.2019 05:00;Jan;0,05;0;0;NA
26.01.2019 05:00;26.01.2019 06:00;Jan;0,05;0;0;NA
26.01.2019 06:00;26.01.2019 07:00;Jan;1,05;0;0;NA
26.01.2019 07:00;26.01.2019 08:00;Jan;0,05;0;0;NA
26.01.2019 08:00;26.01.2019 09:00;Jan;0,05;0;0;NA
26.01.2019 09:00;26.01.2019 10:00;Jan;0,05;0;0;NA
26.01.2019 10:00;26.01.2019 11:00;Jan;0;0;0;NA
26.01.2019 11:00;26.01.2019 12:00;Jan;0,05;0;0;NA
26.01.2019 12:00;26.01.2019 13:00;Jan;0,05;0;0;NA
26.01.2019 13:00;26.01.2019 14:00;Jan;0,05;NA;NA;NA
26.01.2019 14:00;26.01.2019 15:00;Jan;0;NA;NA;NA
26.01.2019 15:00;26.01.2019 16:00;Jan;2;1,98;3,96;1
26.01.2019 16:00;26.01.2019 17:00;Jan;3,65;3,6;7,2;1
26.01.2019 17:00;26.01.2019 18:00;Jan;5,05;5;8,6;2
26.01.2019 18:00;26.01.2019 19:00;Jan;4,4;4,38;3,77;2
26.01.2019 19:00;26.01.2019 20:00;Jan;8,35;10,68;14,16;3
26.01.2019 20:00;26.01.2019 21:00;Jan;8,35;10,8;13,9;3
26.01.2019 21:00;26.01.2019 22:00;Jan;7,9;7,79;4,95;3
26.01.2019 22:00;26.01.2019 23:00;Jan;6,1;7,2;0;2
26.01.2019 23:00;27.01.2019 00:00;Jan;5,7;3,88;0;2
27.01.2019 00:00;27.01.2019 01:00;Jan;5,55;1,23;0;1
27.01.2019 01:00;27.01.2019 02:00;Jan;0,05;0;0;NA
27.01.2019 02:00;27.01.2019 03:00;Jan;0,05;0;0;NA
27.01.2019 03:00;27.01.2019 04:00;Jan;0;0;0;NA
27.01.2019 04:00;27.01.2019 05:00;Jan;0,05;0,94;0,94;1
27.01.2019 05:00;27.01.2019 06:00;Jan;0,05;0;0;NA
27.01.2019 06:00;27.01.2019 07:00;Jan;0,95;0;0;NA
27.01.2019 07:00;27.01.2019 08:00;Jan;0,05;0;0;NA
27.01.2019 08:00;27.01.2019 09:00;Jan;0,05;0;0;NA
27.01.2019 09:00;27.01.2019 10:00;Jan;0,05;0;0;NA
27.01.2019 10:00;27.01.2019 11:00;Jan;0;NA;NA;NA
27.01.2019 11:00;27.01.2019 12:00;Jan;0,05;NA;NA;NA
27.01.2019 12:00;27.01.2019 13:00;Jan;0,05;NA;NA;NA
27.01.2019 13:00;27.01.2019 14:00;Jan;0;NA;NA;NA
27.01.2019 14:00;27.01.2019 15:00;Jan;0,05;NA;NA;NA
27.01.2019 15:00;27.01.2019 16:00;Jan;0,05;NA;NA;NA
27.01.2019 16:00;27.01.2019 17:00;Jan;0,05;NA;NA;NA
27.01.2019 17:00;27.01.2019 18:00;Jan;0;NA;NA;NA
27.01.2019 18:00;27.01.2019 19:00;Jan;0,05;NA;NA;NA
27.01.2019 19:00;27.01.2019 20:00;Jan;1,65;1,62;3,24;1
27.01.2019 20:00;27.01.2019 21:00;Jan;3,7;3,6;7,2;1
27.01.2019 21:00;27.01.2019 22:00;Jan;3,65;3,6;6,05;1
27.01.2019 22:00;27.01.2019 23:00;Jan;3,65;3,6;0;1
27.01.2019 23:00;28.01.2019 00:00;Jan;4,05;4,5;1,8;2
28.01.2019 00:00;28.01.2019 01:00;Jan;5,75;4,07;7,2;2
28.01.2019 01:00;28.01.2019 02:00;Jan;5,55;3,6;6,59;1
28.01.2019 02:00;28.01.2019 03:00;Jan;4,5;3,6;0;1
28.01.2019 03:00;28.01.2019 04:00;Jan;0;3,6;0;1
28.01.2019 04:00;28.01.2019 05:00;Jan;0,05;0,29;0;1
28.01.2019 05:00;28.01.2019 06:00;Jan;0,05;0;0;NA
28.01.2019 06:00;28.01.2019 07:00;Jan;0,05;0;0;NA
28.01.2019 07:00;28.01.2019 08:00;Jan;0;0;0;NA
28.01.2019 08:00;28.01.2019 09:00;Jan;0,05;0;0;NA
28.01.2019 09:00;28.01.2019 10:00;Jan;0,05;0;0;NA
28.01.2019 10:00;28.01.2019 11:00;Jan;0,05;NA;NA;NA
28.01.2019 11:00;28.01.2019 12:00;Jan;0;NA;NA;NA
28.01.2019 12:00;28.01.2019 13:00;Jan;0,05;NA;NA;NA
28.01.2019 13:00;28.01.2019 14:00;Jan;0,05;NA;NA;NA
28.01.2019 14:00;28.01.2019 15:00;Jan;0,05;NA;NA;NA
28.01.2019 15:00;28.01.2019 16:00;Jan;0,05;NA;NA;NA
28.01.2019 16:00;28.01.2019 17:00;Jan;0,05;NA;NA;NA
28.01.2019 17:00;28.01.2019 18:00;Jan;0;NA;NA;NA
28.01.2019 18:00;28.01.2019 19:00;Jan;1,4;1,38;2,76;1
28.01.2019 19:00;28.01.2019 20:00;Jan;6,05;6,12;9,27;2
28.01.2019 20:00;28.01.2019 21:00;Jan;5,15;5,61;4,02;2
28.01.2019 21:00;28.01.2019 22:00;Jan;3,1;2,94;0;1
28.01.2019 22:00;28.01.2019 23:00;Jan;0,65;0;0;NA
28.01.2019 23:00;29.01.2019 00:00;Jan;0,05;0;0;NA
29.01.2019 00:00;29.01.2019 01:00;Jan;0,05;0;0;NA
29.01.2019 01:00;29.01.2019 02:00;Jan;0,05;0;0;NA
29.01.2019 02:00;29.01.2019 03:00;Jan;0,05;0;0;NA
29.01.2019 03:00;29.01.2019 04:00;Jan;0,05;0;0;NA
29.01.2019 04:00;29.01.2019 05:00;Jan;0;0;0;NA
29.01.2019 05:00;29.01.2019 06:00;Jan;0,05;0;0;NA
29.01.2019 06:00;29.01.2019 07:00;Jan;0,05;0;0;NA
29.01.2019 07:00;29.01.2019 08:00;Jan;0,05;0;0;NA
29.01.2019 08:00;29.01.2019 09:00;Jan;0,05;0;0;NA
29.01.2019 09:00;29.01.2019 10:00;Jan;0,05;0;0;NA
29.01.2019 10:00;29.01.2019 11:00;Jan;0,05;0;0;NA
29.01.2019 11:00;29.01.2019 12:00;Jan;0,05;0;0;NA
29.01.2019 12:00;29.01.2019 13:00;Jan;0;NA;NA;NA
29.01.2019 13:00;29.01.2019 14:00;Jan;0,05;NA;NA;NA
29.01.2019 14:00;29.01.2019 15:00;Jan;0,05;NA;NA;NA
29.01.2019 15:00;29.01.2019 16:00;Jan;0,05;NA;NA;NA
29.01.2019 16:00;29.01.2019 17:00;Jan;0,05;NA;NA;NA
29.01.2019 17:00;29.01.2019 18:00;Jan;3,95;2,1;4,2;1
29.01.2019 18:00;29.01.2019 19:00;Jan;6,8;3,6;7,2;1
29.01.2019 19:00;29.01.2019 20:00;Jan;8,6;5,7;11,4;2
29.01.2019 20:00;29.01.2019 21:00;Jan;7,6;8,34;4,08;3
29.01.2019 21:00;29.01.2019 22:00;Jan;0,4;3,76;0;2
29.01.2019 22:00;29.01.2019 23:00;Jan;0,05;3,38;0;1
29.01.2019 23:00;30.01.2019 00:00;Jan;0,05;0;0;NA
30.01.2019 00:00;30.01.2019 01:00;Jan;2,85;2,73;2,73;1
30.01.2019 01:00;30.01.2019 02:00;Jan;0,05;0;0;NA
30.01.2019 02:00;30.01.2019 03:00;Jan;0,05;0;0;NA
30.01.2019 03:00;30.01.2019 04:00;Jan;0,05;0;0;NA
30.01.2019 04:00;30.01.2019 05:00;Jan;0,05;0;0;NA
30.01.2019 05:00;30.01.2019 06:00;Jan;0,05;0;0;NA
30.01.2019 06:00;30.01.2019 07:00;Jan;0,05;0;0;NA
30.01.2019 07:00;30.01.2019 08:00;Jan;0,85;0,78;1,56;1
30.01.2019 08:00;30.01.2019 09:00;Jan;3,7;3,6;7,2;1
30.01.2019 09:00;30.01.2019 10:00;Jan;3,65;3,6;2,24;1
30.01.2019 10:00;30.01.2019 11:00;Jan;2,65;3,02;0;1
30.01.2019 11:00;30.01.2019 12:00;Jan;0,55;0;0;NA
30.01.2019 12:00;30.01.2019 13:00;Jan;0,05;NA;NA;NA
30.01.2019 13:00;30.01.2019 14:00;Jan;0,05;NA;NA;NA
30.01.2019 14:00;30.01.2019 15:00;Jan;0,05;NA;NA;NA
30.01.2019 15:00;30.01.2019 16:00;Jan;0,05;NA;NA;NA
30.01.2019 16:00;30.01.2019 17:00;Jan;0,75;0,78;1,56;1
30.01.2019 17:00;30.01.2019 18:00;Jan;3,65;3,6;5,34;1
30.01.2019 18:00;30.01.2019 19:00;Jan;2,1;2,52;0;1
30.01.2019 19:00;30.01.2019 20:00;Jan;0,55;0;0;NA
30.01.2019 20:00;30.01.2019 21:00;Jan;0,05;0;0;NA
30.01.2019 21:00;30.01.2019 22:00;Jan;0,1;NA;NA;NA
30.01.2019 22:00;30.01.2019 23:00;Jan;3,65;NA;NA;NA
30.01.2019 23:00;31.01.2019 00:00;Jan;2,8;NA;NA;NA
31.01.2019 00:00;31.01.2019 01:00;Jan;0,6;NA;NA;NA
31.01.2019 01:00;31.01.2019 02:00;Jan;0,05;NA;NA;NA
31.01.2019 02:00;31.01.2019 03:00;Jan;0,05;NA;NA;NA
31.01.2019 03:00;31.01.2019 04:00;Jan;0,05;NA;NA;NA
31.01.2019 04:00;31.01.2019 05:00;Jan;0,05;NA;NA;NA
31.01.2019 05:00;31.01.2019 06:00;Jan;0,05;NA;NA;NA
31.01.2019 06:00;31.01.2019 07:00;Jan;0,05;NA;NA;NA
31.01.2019 07:00;31.01.2019 08:00;Jan;0;NA;NA;NA
31.01.2019 08:00;31.01.2019 09:00;Jan;0,05;NA;NA;NA
31.01.2019 09:00;31.01.2019 10:00;Jan;0,05;NA;NA;NA
31.01.2019 10:00;31.01.2019 11:00;Jan;0,05;NA;NA;NA
31.01.2019 11:00;31.01.2019 12:00;Jan;0,05;NA;NA;NA
31.01.2019 12:00;31.01.2019 13:00;Jan;0,05;NA;NA;NA
31.01.2019 13:00;31.01.2019 14:00;Jan;0,05;NA;NA;NA
31.01.2019 14:00;31.01.2019 15:00;Jan;0;NA;NA;NA
31.01.2019 15:00;31.01.2019 16:00;Jan;2,45;2,4;4,8;1
31.01.2019 16:00;31.01.2019 17:00;Jan;7,15;5,7;8,92;2
31.01.2019 17:00;31.01.2019 18:00;Jan;9,6;7,12;7,2;2
31.01.2019 18:00;31.01.2019 19:00;Jan;2,95;3,6;0,97;1
31.01.2019 19:00;31.01.2019 20:00;Jan;0,05;3,07;0;1
31.01.2019 20:00;31.01.2019 21:00;Jan;1,55;1,56;2,51;1
31.01.2019 21:00;31.01.2019 22:00;Jan;1,15;0,95;0;1
31.01.2019 22:00;31.01.2019 23:00;Jan;0,05;NA;NA;NA
31.01.2019 23:00;01.02.2019 00:00;Jan;0,05;NA;NA;NA
01.02.2019 00:00;01.02.2019 01:00;Feb;0,05;NA;NA;NA
01.02.2019 01:00;01.02.2019 02:00;Feb;0;NA;NA;NA
01.02.2019 02:00;01.02.2019 03:00;Feb;0,05;NA;NA;NA
01.02.2019 03:00;01.02.2019 04:00;Feb;0,05;NA;NA;NA
01.02.2019 04:00;01.02.2019 05:00;Feb;0,05;NA;NA;NA
01.02.2019 05:00;01.02.2019 06:00;Feb;0,05;NA;NA;NA
01.02.2019 06:00;01.02.2019 07:00;Feb;0,05;NA;NA;NA
01.02.2019 07:00;01.02.2019 08:00;Feb;0,05;NA;NA;NA
01.02.2019 08:00;01.02.2019 09:00;Feb;0;NA;NA;NA
01.02.2019 09:00;01.02.2019 10:00;Feb;0,05;NA;NA;NA
01.02.2019 10:00;01.02.2019 11:00;Feb;0,05;NA;NA;NA
01.02.2019 11:00;01.02.2019 12:00;Feb;0,05;NA;NA;NA
01.02.2019 12:00;01.02.2019 13:00;Feb;0,05;NA;NA;NA
01.02.2019 13:00;01.02.2019 14:00;Feb;0,05;NA;NA;NA
01.02.2019 14:00;01.02.2019 15:00;Feb;0,05;NA;NA;NA
01.02.2019 15:00;01.02.2019 16:00;Feb;0,85;0,9;1,8;1
01.02.2019 16:00;01.02.2019 17:00;Feb;3,65;3,6;6,63;1
01.02.2019 17:00;01.02.2019 18:00;Feb;3,65;3,6;0;1
01.02.2019 18:00;01.02.2019 19:00;Feb;4,5;4,53;7,93;3
01.02.2019 19:00;01.02.2019 20:00;Feb;6,35;6,19;5,67;2
01.02.2019 20:00;01.02.2019 21:00;Feb;3,35;3,21;0;1
01.02.2019 21:00;01.02.2019 22:00;Feb;0,85;0;0;NA
01.02.2019 22:00;01.02.2019 23:00;Feb;0,2;0;0;NA
01.02.2019 23:00;02.02.2019 00:00;Feb;0,05;0;0;NA
02.02.2019 00:00;02.02.2019 01:00;Feb;2,05;0;0;NA
02.02.2019 01:00;02.02.2019 02:00;Feb;3,65;0;0;NA
02.02.2019 02:00;02.02.2019 03:00;Feb;2,35;0;0;NA
02.02.2019 03:00;02.02.2019 04:00;Feb;0,6;0;0;NA
02.02.2019 04:00;02.02.2019 05:00;Feb;0,05;0;0;NA
