date_from;daily_hour;weekday;month;Synthetic_3_6kW;Synthetic_7_2kW;Flex_3_6kW;Flex_7_2kW;n_shared
26.01.2019 21:00;21;Saturday;Jan;4,19;4,95;3,01;9,45;5
26.01.2019 22:00;22;Saturday;Jan;3,6;0;3,6;14,4;5
26.01.2019 23:00;23;Saturday;Jan;3,6;0;3,6;14,4;5
27.01.2019 00:00;0;Sunday;Jan;1,23;0;5,97;14,4;5
27.01.2019 01:00;1;Sunday;Jan;0;0;7,2;14,4;5
27.01.2019 02:00;2;Sunday;Jan;0;0;7,2;14,4;5
27.01.2019 03:00;3;Sunday;Jan;0;0;7,2;14,4;5
27.01.2019 04:00;4;Sunday;Jan;0;0;7,2;14,4;5
27.01.2019 05:00;5;Sunday;Jan;0;0;7,2;14,4;5
27.01.2019 06:00;6;Sunday;Jan;0;0;7,2;14,4;5
27.01.2019 07:00;7;Sunday;Jan;0;0;7,2;14,4;5
27.01.2019 08:00;8;Sunday;Jan;0;0;5,723;11,446;5
27.01.2019 09:00;9;Sunday;Jan;0;0;3,379;6,758;5
27.01.2019 10:00;10;Sunday;Jan;0;0;0;0;5
27.01.2019 11:00;11;Sunday;Jan;0;0;0;0;5
27.01.2019 12:00;12;Sunday;Jan;0;0;0;0;5
27.01.2019 13:00;13;Sunday;Jan;0;0;0;0;5
27.01.2019 14:00;14;Sunday;Jan;3,12;6,24;0;0;5
27.01.2019 15:00;15;Sunday;Jan;3,6;7,2;0;0;5
27.01.2019 16:00;16;Sunday;Jan;3,6;7,2;0;0;5
27.01.2019 17:00;17;Sunday;Jan;4,02;4,25;0;3,79;5
27.01.2019 18:00;18;Sunday;Jan;8,75;8,75;3,6;8,55;5
27.01.2019 19:00;19;Sunday;Jan;8,82;10,44;0,601;2,752;5
27.01.2019 20:00;20;Sunday;Jan;10,13;14,4;0;0;5
27.01.2019 21:00;21;Sunday;Jan;7,2;6,39;0;7,196;5
27.01.2019 22:00;22;Sunday;Jan;7,2;0;0;7,2;5
27.01.2019 23:00;23;Sunday;Jan;8,1;1,8;0;7,2;5
28.01.2019 00:00;0;Monday;Jan;4,83;7,2;3,13;7,2;5
28.01.2019 01:00;1;Monday;Jan;3,6;6,59;3,6;7,81;5
28.01.2019 02:00;2;Monday;Jan;3,6;0;3,6;14,4;5
28.01.2019 03:00;3;Monday;Jan;3,6;0;3,6;14,4;5
28.01.2019 04:00;4;Monday;Jan;0,29;0;6,91;14,4;5
28.01.2019 05:00;5;Monday;Jan;0;0;7,2;14,4;5
28.01.2019 06:00;6;Monday;Jan;0;0;7,2;14,4;5
28.01.2019 07:00;7;Monday;Jan;0;0;5,074;10,148;5
28.01.2019 08:00;8;Monday;Jan;0;0;3,6;7,2;5
28.01.2019 09:00;9;Monday;Jan;0;0;3,316;6,632;5
28.01.2019 10:00;10;Monday;Jan;0;0;0;0;5
28.01.2019 11:00;11;Monday;Jan;3,6;7,2;0;0;5
28.01.2019 12:00;12;Monday;Jan;3,6;3,44;0;3,76;5
28.01.2019 13:00;13;Monday;Jan;3,44;0;0;6,498;5
28.01.2019 14:00;14;Monday;Jan;0;0;0;0;5
28.01.2019 15:00;15;Monday;Jan;0;0;0;0;5
28.01.2019 16:00;16;Monday;Jan;0;0;0;0;5
28.01.2019 17:00;17;Monday;Jan;0;0;0;0;5
28.01.2019 18:00;18;Monday;Jan;0;0;0;0;5
28.01.2019 19:00;19;Monday;Jan;0;0;0;0;5
28.01.2019 20:00;20;Monday;Jan;0;0;0;0;5
28.01.2019 21:00;21;Monday;Jan;0;0;0;0;5
28.01.2019 22:00;22;Monday;Jan;0;0;0;0;5
28.01.2019 23:00;23;Monday;Jan;0;0;0;0;5
29.01.2019 00:00;0;Tuesday;Jan;0;0;0;0;5
29.01.2019 01:00;1;Tuesday;Jan;0;0;0;0;5
29.01.2019 02:00;2;Tuesday;Jan;0;0;0;0;5
29.01.2019 03:00;3;Tuesday;Jan;0;0;0;0;5
29.01.2019 04:00;4;Tuesday;Jan;0;0;0;0;5
29.01.2019 05:00;5;Tuesday;Jan;0;0;0;0;5
29.01.2019 06:00;6;Tuesday;Jan;0;0;0;0;5
29.01.2019 07:00;7;Tuesday;Jan;0;0;0;0;5
29.01.2019 08:00;8;Tuesday;Jan;0;0;0;0;5
29.01.2019 09:00;9;Tuesday;Jan;0;0;0;0;5
29.01.2019 10:00;10;Tuesday;Jan;0;0;0;0;5
29.01.2019 11:00;11;Tuesday;Jan;0;0;0;0;5
29.01.2019 12:00;12;Tuesday;Jan;0;0;0;0;5
29.01.2019 13:00;13;Tuesday;Jan;0;0;0;0;5
29.01.2019 14:00;14;Tuesday;Jan;0;0;0;0;5
29.01.2019 15:00;15;Tuesday;Jan;0;0;0;0;5
29.01.2019 16:00;16;Tuesday;Jan;0;0;0;0;5
29.01.2019 17:00;17;Tuesday;Jan;0;0;0;0;5
29.01.2019 18:00;18;Tuesday;Jan;0;0;0;0;5
29.01.2019 19:00;19;Tuesday;Jan;0;0;0;0;5
29.01.2019 20:00;20;Tuesday;Jan;0;0;0;0;5
29.01.2019 21:00;21;Tuesday;Jan;0;0;0;0;5
29.01.2019 22:00;22;Tuesday;Jan;0;0;0;0;5
29.01.2019 23:00;23;Tuesday;Jan;0;0;0;0;5
30.01.2019 00:00;0;Wednesday;Jan;0;0;0;0;5
30.01.2019 01:00;1;Wednesday;Jan;0;0;0;0;5
30.01.2019 02:00;2;Wednesday;Jan;0;0;0;0;5
30.01.2019 03:00;3;Wednesday;Jan;0;0;0;0;5
30.01.2019 04:00;4;Wednesday;Jan;0;0;0;0;5
30.01.2019 05:00;5;Wednesday;Jan;0;0;0;0;5
30.01.2019 06:00;6;Wednesday;Jan;0;0;0;0;5
30.01.2019 07:00;7;Wednesday;Jan;0;0;0;0;5
30.01.2019 08:00;8;Wednesday;Jan;0;0;0;0;5
30.01.2019 09:00;9;Wednesday;Jan;3,42;6,84;0;0;5
30.01.2019 10:00;10;Wednesday;Jan;3,6;7,2;0;0;5
30.01.2019 11:00;11;Wednesday;Jan;3,6;1,43;0;5,77;5
30.01.2019 12:00;12;Wednesday;Jan;3,6;0;0;7,2;5
30.01.2019 13:00;13;Wednesday;Jan;1,25;0;0;2,028;5
30.01.2019 14:00;14;Wednesday;Jan;0;0;0;0;5
30.01.2019 15:00;15;Wednesday;Jan;0;0;0;0;5
30.01.2019 16:00;16;Wednesday;Jan;0;0;0;0;5
30.01.2019 17:00;17;Wednesday;Jan;0;0;0;0;5
30.01.2019 18:00;18;Wednesday;Jan;0;0;0;0;5
30.01.2019 19:00;19;Wednesday;Jan;3,24;6,48;0;0;5
30.01.2019 20:00;20;Wednesday;Jan;3,6;7,2;0;0;5
30.01.2019 21:00;21;Wednesday;Jan;3,6;7,2;0;0;5
30.01.2019 22:00;22;Wednesday;Jan;3,6;7,2;0;0;5
30.01.2019 23:00;23;Wednesday;Jan;3,6;2,98;0;4,22;5
31.01.2019 00:00;0;Thursday;Jan;3,6;0;0;7,2;5
31.01.2019 01:00;1;Thursday;Jan;3,6;0;0;7,2;5
31.01.2019 02:00;2;Thursday;Jan;3,6;0;0;7,2;5
31.01.2019 03:00;3;Thursday;Jan;2,62;0;0,98;7,2;5
31.01.2019 04:00;4;Thursday;Jan;0;0;3,6;7,2;5
31.01.2019 05:00;5;Thursday;Jan;0;0;3,6;7,2;5
31.01.2019 06:00;6;Thursday;Jan;0;0;1,787;3,574;5
31.01.2019 07:00;7;Thursday;Jan;0;0;0;0;5
31.01.2019 08:00;8;Thursday;Jan;0;0;0;0;5
31.01.2019 09:00;9;Thursday;Jan;2,22;4,44;0;0;5
31.01.2019 10:00;10;Thursday;Jan;3,6;4,38;0;2,82;5
31.01.2019 11:00;11;Thursday;Jan;3;0;0;5,554;5
31.01.2019 12:00;12;Thursday;Jan;0;0;0;0;5
31.01.2019 13:00;13;Thursday;Jan;3,9;4,56;3,6;7,2;5
31.01.2019 14:00;14;Thursday;Jan;3,6;7,2;0,256;3,752;5
31.01.2019 15:00;15;Thursday;Jan;4,74;9,48;0;0;5
31.01.2019 16:00;16;Thursday;Jan;9,3;14,43;0;4,17;5
31.01.2019 17:00;17;Thursday;Jan;10,51;7,2;0;10,308;5
31.01.2019 18:00;18;Thursday;Jan;7,2;0,97;0;2,248;5
31.01.2019 19:00;19;Thursday;Jan;4,59;0;0;0;5
31.01.2019 20:00;20;Thursday;Jan;2,76;5,52;0;0;5
31.01.2019 21:00;21;Thursday;Jan;3,6;7,2;0;0;5
31.01.2019 22:00;22;Thursday;Jan;3,6;6,09;0;1,11;5
31.01.2019 23:00;23;Thursday;Jan;3,6;0;0;7,2;5
01.02.2019 00:00;0;Friday;Feb;3,6;0;0;7,2;5
01.02.2019 01:00;1;Friday;Feb;1,65;0;1,95;7,2;5
01.02.2019 02:00;2;Friday;Feb;0;0;3,6;7,2;5
01.02.2019 03:00;3;Friday;Feb;0;0;3,6;7,2;5
01.02.2019 04:00;4;Friday;Feb;0;0;3,6;7,2;5
01.02.2019 05:00;5;Friday;Feb;0;0;3,6;7,2;5
01.02.2019 06:00;6;Friday;Feb;0;0;3,6;7,2;5
01.02.2019 07:00;7;Friday;Feb;0;0;1,96;3,92;5
01.02.2019 08:00;8;Friday;Feb;0;0;0;0;5
01.02.2019 09:00;9;Friday;Feb;0;0;0;0;5
01.02.2019 10:00;10;Friday;Feb;0;0;0;0;5
01.02.2019 11:00;11;Friday;Feb;0;0;0;0;5
01.02.2019 12:00;12;Friday;Feb;0;0;0;0;5
01.02.2019 13:00;13;Friday;Feb;0;0;0;0;5
01.02.2019 14:00;14;Friday;Feb;0;0;0;0;5
01.02.2019 15:00;15;Friday;Feb;0;0;0;0;5
01.02.2019 16:00;16;Friday;Feb;3,72;7,44;0;0;5
01.02.2019 17:00;17;Friday;Feb;4,98;7,26;0,361;3,422;5
01.02.2019 18:00;18;Friday;Feb;6,66;7,13;0;11,478;5
01.02.2019 19:00;19;Friday;Feb;6,19;0;0,054;7,178;5
01.02.2019 20:00;20;Friday;Feb;0,28;0;0;0;5
01.02.2019 21:00;21;Friday;Feb;0;0;0;0;5
01.02.2019 22:00;22;Friday;Feb;0;0;0;0;5
01.02.2019 23:00;23;Friday;Feb;0;0;0;0;5
02.02.2019 00:00;0;Saturday;Feb;0;0;0;0;5
02.02.2019 01:00;1;Saturday;Feb;0;0;0;0;5
02.02.2019 02:00;2;Saturday;Feb;0;0;0;0;5
02.02.2019 03:00;3;Saturday;Feb;0;0;0;0;5
02.02.2019 04:00;4;Saturday;Feb;0;0;0;0;5
02.02.2019 05:00;5;Saturday;Feb;0;0;0;0;5
02.02.2019 06:00;6;Saturday;Feb;0;0;0;0;5
02.02.2019 07:00;7;Saturday;Feb;0;0;0;0;5
02.02.2019 08:00;8;Saturday;Feb;0;0;0;0;5
02.02.2019 09:00;9;Saturday;Feb;3,42;6,1;0;7,2;5
02.02.2019 10:00;10;Saturday;Feb;2,68;0;0,92;7,2;5
02.02.2019 11:00;11;Saturday;Feb;0;0;3,6;7,2;5
02.02.2019 12:00;12;Saturday;Feb;0;0;3,6;7,2;5
02.02.2019 13:00;13;Saturday;Feb;0;0;3,6;3,816;5
02.02.2019 14:00;14;Saturday;Feb;0;0;1,538;0;5
02.02.2019 15:00;15;Saturday;Feb;0;0;0;0;5
02.02.2019 16:00;16;Saturday;Feb;0;0;0;0;5
02.02.2019 17:00;17;Saturday;Feb;0,78;1,56;0;0;5
02.02.2019 18:00;18;Saturday;Feb;3,6;7,2;0;0;5
02.02.2019 19:00;19;Saturday;Feb;3,6;7,2;0;0;5
02.02.2019 20:00;20;Saturday;Feb;3,6;7,2;0;0;5
02.02.2019 21:00;21;Saturday;Feb;3,6;3,72;0;3,48;5
02.02.2019 22:00;22;Saturday;Feb;3,6;0;0;7,2;5
02.02.2019 23:00;23;Saturday;Feb;3,6;0;0;7,2;5
03.02.2019 00:00;0;Sunday;Feb;4,74;2,28;0;7,2;5
03.02.2019 01:00;1;Sunday;Feb;4,5;7,2;2,7;7,2;5
03.02.2019 02:00;2;Sunday;Feb;3,6;7,2;3,6;7,2;5
03.02.2019 03:00;3;Sunday;Feb;3,6;3,68;3,6;10,72;5
03.02.2019 04:00;4;Sunday;Feb;3,6;0;3,6;14,4;5
03.02.2019 05:00;5;Sunday;Feb;3,6;0;3,6;14,4;5
03.02.2019 06:00;6;Sunday;Feb;1,22;0;5,98;14,4;5
03.02.2019 07:00;7;Sunday;Feb;0;0;7,2;14,4;5
03.02.2019 08:00;8;Sunday;Feb;0;0;5,458;10,916;5
03.02.2019 09:00;9;Sunday;Feb;0;0;3,153;6,306;5
03.02.2019 10:00;10;Sunday;Feb;0;0;0;0;5
03.02.2019 11:00;11;Sunday;Feb;0;0;0;0;5
03.02.2019 12:00;12;Sunday;Feb;0;0;0;0;5
03.02.2019 13:00;13;Sunday;Feb;0;0;0;0;5
03.02.2019 14:00;14;Sunday;Feb;0;0;0;0;5
03.02.2019 15:00;15;Sunday;Feb;0;0;0;0;5
03.02.2019 16:00;16;Sunday;Feb;0,12;0,24;0;0;5
03.02.2019 17:00;17;Sunday;Feb;3,6;6,26;0;0,94;5
03.02.2019 18:00;18;Sunday;Feb;2,78;0;0;5,538;5
03.02.2019 19:00;19;Sunday;Feb;0;0;0;0;5
03.02.2019 20:00;20;Sunday;Feb;0;0;0;0;5
03.02.2019 21:00;21;Sunday;Feb;0;0;0;0;5
03.02.2019 22:00;22;Sunday;Feb;0;0;0;0;5
03.02.2019 23:00;23;Sunday;Feb;0;0;0;0;5
04.02.2019 00:00;0;Monday;Feb;0;0;0;0;5
04.02.2019 01:00;1;Monday;Feb;0;0;0;0;5
04.02.2019 02:00;2;Monday;Feb;0;0;0;0;5
04.02.2019 03:00;3;Monday;Feb;0;0;0;0;5
04.02.2019 04:00;4;Monday;Feb;0;0;0;0;5
04.02.2019 05:00;5;Monday;Feb;0;0;0;0;5
04.02.2019 06:00;6;Monday;Feb;0;0;0;0;5
04.02.2019 07:00;7;Monday;Feb;0;0;0;0;5
04.02.2019 08:00;8;Monday;Feb;0;0;0;0;5
04.02.2019 09:00;9;Monday;Feb;0;0;0;0;5
04.02.2019 10:00;10;Monday;Feb;0;0;0;0;5
04.02.2019 11:00;11;Monday;Feb;0;0;0;0;5
04.02.2019 12:00;12;Monday;Feb;0;0;0;0;5
04.02.2019 13:00;13;Monday;Feb;0;0;0;0;5
04.02.2019 14:00;14;Monday;Feb;0;0;0;0;5
04.02.2019 15:00;15;Monday;Feb;0;0;0;0;5
04.02.2019 16:00;16;Monday;Feb;3,6;7,2;0;0;5
04.02.2019 17:00;17;Monday;Feb;3,6;7,2;0;0;5
04.02.2019 18:00;18;Monday;Feb;5,4;10,8;0;0;5
04.02.2019 19:00;19;Monday;Feb;7,13;4,91;0,07;9,49;5
04.02.2019 20:00;20;Monday;Feb;3,6;0;0,202;7,604;5
04.02.2019 21:00;21;Monday;Feb;3,6;0;0;7,2;5
04.02.2019 22:00;22;Monday;Feb;4,68;3;0,42;7,2;5
04.02.2019 23:00;23;Monday;Feb;3,6;7,2;3,6;7,2;5
05.02.2019 00:00;0;Tuesday;Feb;3,6;7,2;3,6;7,2;5
05.02.2019 01:00;1;Tuesday;Feb;3,6;0,51;3,6;13,89;5
05.02.2019 02:00;2;Tuesday;Feb;3,6;0;3,6;14,4;5
05.02.2019 03:00;3;Tuesday;Feb;2,01;0;5,19;14,4;5
05.02.2019 04:00;4;Tuesday;Feb;0;0;7,2;14,4;5
05.02.2019 05:00;5;Tuesday;Feb;0;0;4,605;9,21;5
05.02.2019 06:00;6;Tuesday;Feb;0;0;3,6;7,2;5
05.02.2019 07:00;7;Tuesday;Feb;0;0;3,6;7,2;5
05.02.2019 08:00;8;Tuesday;Feb;0;0;3,6;7,2;5
05.02.2019 09:00;9;Tuesday;Feb;0;0;3,6;7,2;5
05.02.2019 10:00;10;Tuesday;Feb;0;0;3,6;7,2;5
05.02.2019 11:00;11;Tuesday;Feb;0;0;3,6;7,2;5
05.02.2019 12:00;12;Tuesday;Feb;0;0;3,6;7,2;5
05.02.2019 13:00;13;Tuesday;Feb;0;0;3,6;7,2;5
05.02.2019 14:00;14;Tuesday;Feb;0;0;3,6;7,2;5
05.02.2019 15:00;15;Tuesday;Feb;0;0;3,6;7,2;5
05.02.2019 16:00;16;Tuesday;Feb;0;0;3,6;7,2;5
05.02.2019 17:00;17;Tuesday;Feb;3,3;3,94;3,6;11,608;5
05.02.2019 18:00;18;Tuesday;Feb;0,64;0;3,834;7,2;5
05.02.2019 19:00;19;Tuesday;Feb;0;0;3,6;7,2;5
05.02.2019 20:00;20;Tuesday;Feb;0;0;3,6;7,2;5
05.02.2019 21:00;21;Tuesday;Feb;0;0;3,6;7,2;5
05.02.2019 22:00;22;Tuesday;Feb;0;0;3,6;7,2;5
05.02.2019 23:00;23;Tuesday;Feb;0;0;3,6;7,2;5
06.02.2019 00:00;0;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 01:00;1;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 02:00;2;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 03:00;3;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 04:00;4;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 05:00;5;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 06:00;6;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 07:00;7;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 08:00;8;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 09:00;9;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 10:00;10;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 11:00;11;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 12:00;12;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 13:00;13;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 14:00;14;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 15:00;15;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 16:00;16;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 17:00;17;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 18:00;18;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 19:00;19;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 20:00;20;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 21:00;21;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 22:00;22;Wednesday;Feb;0;0;3,6;7,2;5
06.02.2019 23:00;23;Wednesday;Feb;0;0;3,6;7,2;5
07.02.2019 00:00;0;Thursday;Feb;0;0;3,6;7,2;5
07.02.2019 01:00;1;Thursday;Feb;0;0;3,6;7,2;5
07.02.2019 02:00;2;Thursday;Feb;0;0;3,6;7,2;5
07.02.2019 03:00;3;Thursday;Feb;0;0;3,6;7,2;5
07.02.2019 04:00;4;Thursday;Feb;0;0;3,6;7,2;5
07.02.2019 05:00;5;Thursday;Feb;0;0;3,6;7,2;5
07.02.2019 06:00;6;Thursday;Feb;0;0;3,6;7,2;5
07.02.2019 07:00;7;Thursday;Feb;0;0;3,6;7,2;5
07.02.2019 08:00;8;Thursday;Feb;0;0;3,6;7,2;5
07.02.2019 09:00;9;Thursday;Feb;0;0;3,6;7,2;5
07.02.2019 10:00;10;Thursday;Feb;0;0;3,6;7,2;5
07.02.2019 11:00;11;Thursday;Feb;1,8;3,6;3,6;7,2;5
07.02.2019 12:00;12;Thursday;Feb;3,6;7,2;3,6;7,2;5
07.02.2019 13:00;13;Thursday;Feb;3,6;7,2;3,6;7,2;5
07.02.2019 14:00;14;Thursday;Feb;3,6;7,2;3,6;7,2;5
07.02.2019 15:00;15;Thursday;Feb;3,6;3,19;3,6;11,21;5
07.02.2019 16:00;16;Thursday;Feb;3,6;0;3,6;9,518;5
07.02.2019 17:00;17;Thursday;Feb;3,6;0;3,6;7,2;5
07.02.2019 18:00;18;Thursday;Feb;3,6;0;3,6;7,2;5
07.02.2019 19:00;19;Thursday;Feb;1,39;0;3,6;7,2;5
07.02.2019 20:00;20;Thursday;Feb;0;0;3,6;7,2;5
07.02.2019 21:00;21;Thursday;Feb;0;0;3,6;7,2;5
07.02.2019 22:00;22;Thursday;Feb;0;0;3,6;7,2;5
07.02.2019 23:00;23;Thursday;Feb;0;0;3,6;7,2;5
08.02.2019 00:00;0;Friday;Feb;0;0;3,6;7,2;5
08.02.2019 01:00;1;Friday;Feb;0;0;3,6;7,2;5
08.02.2019 02:00;2;Friday;Feb;0;0;3,6;7,2;5
08.02.2019 03:00;3;Friday;Feb;0;0;3,6;7,2;5
08.02.2019 04:00;4;Friday;Feb;0;0;3,6;7,2;5
08.02.2019 05:00;5;Friday;Feb;0;0;3,6;7,2;5
08.02.2019 06:00;6;Friday;Feb;0;0;3,6;7,2;5
08.02.2019 07:00;7;Friday;Feb;0;0;3,6;7,2;5
08.02.2019 08:00;8;Friday;Feb;0;0;3,6;7,2;5
08.02.2019 09:00;9;Friday;Feb;0;0;3,6;7,2;5
08.02.2019 10:00;10;Friday;Feb;0;0;3,6;7,2;5
08.02.2019 11:00;11;Friday;Feb;0;0;3,6;7,2;5
08.02.2019 12:00;12;Friday;Feb;0;0;3,6;7,2;5
08.02.2019 13:00;13;Friday;Feb;0;0;3,6;7,2;5
08.02.2019 14:00;14;Friday;Feb;0;0;3,6;7,2;5
08.02.2019 15:00;15;Friday;Feb;0;0;3,6;7,2;5
08.02.2019 16:00;16;Friday;Feb;0,12;0,24;3,6;7,2;5
08.02.2019 17:00;17;Friday;Feb;0,15;0,03;7,05;14,37;5
08.02.2019 18:00;18;Friday;Feb;0;0;7,2;14,4;5
08.02.2019 19:00;19;Friday;Feb;0;0;6,533;13,066;5
08.02.2019 20:00;20;Friday;Feb;0;0;3,6;7,2;5
08.02.2019 21:00;21;Friday;Feb;1,74;3,48;3,6;7,2;5
08.02.2019 22:00;22;Friday;Feb;3,6;3,4;3,6;11;5
08.02.2019 23:00;23;Friday;Feb;1,54;0;5,66;14,4;5
09.02.2019 00:00;0;Saturday;Feb;0;0;7,2;14,4;5
09.02.2019 01:00;1;Saturday;Feb;0;0;7,2;14,4;5
09.02.2019 02:00;2;Saturday;Feb;0;0;7,2;14,4;5
09.02.2019 03:00;3;Saturday;Feb;0;0;7,2;14,4;5
09.02.2019 04:00;4;Saturday;Feb;0;0;7,2;14,4;5
09.02.2019 05:00;5;Saturday;Feb;0;0;7,2;14,4;5
09.02.2019 06:00;6;Saturday;Feb;0;0;7,2;14,4;5
09.02.2019 07:00;7;Saturday;Feb;0;0;7,2;14,4;5
09.02.2019 08:00;8;Saturday;Feb;0;0;7,2;14,4;5
09.02.2019 09:00;9;Saturday;Feb;0;0;6,92;13,84;5
09.02.2019 10:00;10;Saturday;Feb;0;0;3,6;7,2;5
09.02.2019 11:00;11;Saturday;Feb;0;0;3,6;7,2;5
09.02.2019 12:00;12;Saturday;Feb;0;0;3,6;7,2;5
09.02.2019 13:00;13;Saturday;Feb;0;0;3,6;7,2;5
09.02.2019 14:00;14;Saturday;Feb;0,36;0,72;3,6;7,2;5
09.02.2019 15:00;15;Saturday;Feb;6,54;11,6;3,6;8,68;5
09.02.2019 16:00;16;Saturday;Feb;6,08;7,2;4,72;14,4;5
09.02.2019 17:00;17;Saturday;Feb;3,6;7,2;7,2;14,4;5
09.02.2019 18:00;18;Saturday;Feb;3,6;7,2;7,2;14,4;5
09.02.2019 19:00;19;Saturday;Feb;3,6;1,07;7,2;20,53;5
09.02.2019 20:00;20;Saturday;Feb;3,6;0;7,2;21,6;5
09.02.2019 21:00;21;Saturday;Feb;3,6;0;7,2;21,6;5
09.02.2019 22:00;22;Saturday;Feb;3,6;0;7,2;21,6;5
09.02.2019 23:00;23;Saturday;Feb;0,41;0;10,39;21,6;5
10.02.2019 00:00;0;Sunday;Feb;0;0;10,8;21,6;5
10.02.2019 01:00;1;Sunday;Feb;0;0;10,8;21,6;5
10.02.2019 02:00;2;Sunday;Feb;0;0;10,8;21,6;5
10.02.2019 03:00;3;Sunday;Feb;0;0;7,212;14,424;5
10.02.2019 04:00;4;Sunday;Feb;0;0;7,2;14,4;5
10.02.2019 05:00;5;Sunday;Feb;0;0;7,2;14,4;5
10.02.2019 06:00;6;Sunday;Feb;0;0;7,2;14,4;5
10.02.2019 07:00;7;Sunday;Feb;0;0;7,2;14,4;5
10.02.2019 08:00;8;Sunday;Feb;0;0;7,2;14,4;5
10.02.2019 09:00;9;Sunday;Feb;0;0;5,275;10,55;5
10.02.2019 10:00;10;Sunday;Feb;0;0;3,6;7,2;5
10.02.2019 11:00;11;Sunday;Feb;0;0;3,6;7,2;5
10.02.2019 12:00;12;Sunday;Feb;0;0;3,6;7,2;5
10.02.2019 13:00;13;Sunday;Feb;0;0;3,6;7,2;5
10.02.2019 14:00;14;Sunday;Feb;0;0;3,6;7,2;5
10.02.2019 15:00;15;Sunday;Feb;0;0;3,6;7,2;5
10.02.2019 16:00;16;Sunday;Feb;0;0;3,6;7,2;5
10.02.2019 17:00;17;Sunday;Feb;0;0;3,6;7,2;5
10.02.2019 18:00;18;Sunday;Feb;0;0;3,6;7,2;5
10.02.2019 19:00;19;Sunday;Feb;0;0;3,6;7,2;5
10.02.2019 20:00;20;Sunday;Feb;0;0;3,6;7,2;5
10.02.2019 21:00;21;Sunday;Feb;0;0;3,6;7,2;5
10.02.2019 22:00;22;Sunday;Feb;0;0;3,6;7,2;5
10.02.2019 23:00;23;Sunday;Feb;0;0;3,6;7,2;5
11.02.2019 00:00;0;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 01:00;1;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 02:00;2;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 03:00;3;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 04:00;4;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 05:00;5;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 06:00;6;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 07:00;7;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 08:00;8;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 09:00;9;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 10:00;10;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 11:00;11;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 12:00;12;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 13:00;13;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 14:00;14;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 15:00;15;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 16:00;16;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 17:00;17;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 18:00;18;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 19:00;19;Monday;Feb;0;0;3,6;7,2;5
11.02.2019 20:00;20;Monday;Feb;0,78;1,56;3,6;7,2;5
11.02.2019 21:00;21;Monday;Feb;3,6;7,2;3,6;7,2;5
11.02.2019 22:00;22;Monday;Feb;3,6;7,2;3,6;7,2;5
11.02.2019 23:00;23;Monday;Feb;3,6;7,2;3,6;7,2;5
12.02.2019 00:00;0;Tuesday;Feb;3,6;3,51;3,6;10,89;5
12.02.2019 01:00;1;Tuesday;Feb;3,6;0;3,6;14,4;5
12.02.2019 02:00;2;Tuesday;Feb;3,6;0;3,6;14,4;5
12.02.2019 03:00;3;Tuesday;Feb;3,6;0;3,6;14,4;5
12.02.2019 04:00;4;Tuesday;Feb;0,69;0;6,51;14,4;5
