date_from;daily_hour;weekday;month;Synthetic_3_6kW;Synthetic_7_2kW;Flex_3_6kW;Flex_7_2kW;n_private
07.01.2019 09:00;9;Monday;Jan;0;0;0;0;4
07.01.2019 10:00;10;Monday;Jan;0;0;0;0;4
07.01.2019 11:00;11;Monday;Jan;0;0;0;0;4
07.01.2019 12:00;12;Monday;Jan;0;0;0;0;4
07.01.2019 13:00;13;Monday;Jan;0;0;0;0;4
07.01.2019 14:00;14;Monday;Jan;0;0;0;0;4
07.01.2019 15:00;15;Monday;Jan;0;0;0;0;4
07.01.2019 16:00;16;Monday;Jan;0;0;0;0;4
07.01.2019 17:00;17;Monday;Jan;0;0;0;0;4
07.01.2019 18:00;18;Monday;Jan;0;0;0;0;4
07.01.2019 19:00;19;Monday;Jan;0;0;0;0;4
07.01.2019 20:00;20;Monday;Jan;3,38;6,22;0,053;7,386;4
07.01.2019 21:00;21;Monday;Jan;2,84;0;0,76;7,2;4
07.01.2019 22:00;22;Monday;Jan;0;0;3,6;7,2;4
07.01.2019 23:00;23;Monday;Jan;0;0;3,6;7,2;4
08.01.2019 00:00;0;Tuesday;Jan;0;0;3,6;7,2;4
08.01.2019 01:00;1;Tuesday;Jan;0;0;3,6;7,2;4
08.01.2019 02:00;2;Tuesday;Jan;0;0;3,6;7,2;4
08.01.2019 03:00;3;Tuesday;Jan;0;0;3,6;7,2;4
08.01.2019 04:00;4;Tuesday;Jan;0;0;3,6;7,2;4
08.01.2019 05:00;5;Tuesday;Jan;0;0;3,6;7,2;4
08.01.2019 06:00;6;Tuesday;Jan;0;0;3,6;7,2;4
08.01.2019 07:00;7;Tuesday;Jan;0;0;3,6;7,2;4
08.01.2019 08:00;8;Tuesday;Jan;0;0;3,6;7,2;4
08.01.2019 09:00;9;Tuesday;Jan;0;0;3,6;1,06;4
08.01.2019 10:00;10;Tuesday;Jan;0;0;0,3;0;4
08.01.2019 11:00;11;Tuesday;Jan;0;0;0;0;4
08.01.2019 12:00;12;Tuesday;Jan;0;0;0;0;4
08.01.2019 13:00;13;Tuesday;Jan;0;0;0;0;4
08.01.2019 14:00;14;Tuesday;Jan;0;0;0;0;4
08.01.2019 15:00;15;Tuesday;Jan;0;0;0;0;4
08.01.2019 16:00;16;Tuesday;Jan;0;0;0;0;4
08.01.2019 17:00;17;Tuesday;Jan;0;0;0;0;4
08.01.2019 18:00;18;Tuesday;Jan;0;0;0;0;4
08.01.2019 19:00;19;Tuesday;Jan;1,92;3,84;0;0;4
08.01.2019 20:00;20;Tuesday;Jan;3,42;1,5;0,18;5,7;4
08.01.2019 21:00;21;Tuesday;Jan;0;0;3,6;7,2;4
08.01.2019 22:00;22;Tuesday;Jan;0;0;3,6;7,2;4
08.01.2019 23:00;23;Tuesday;Jan;0;0;3,6;7,2;4
09.01.2019 00:00;0;Wednesday;Jan;0;0;3,6;7,2;5
09.01.2019 01:00;1;Wednesday;Jan;0;0;3,6;7,2;5
09.01.2019 02:00;2;Wednesday;Jan;0;0;3,6;7,2;5
09.01.2019 03:00;3;Wednesday;Jan;0;0;3,6;7,2;5
09.01.2019 04:00;4;Wednesday;Jan;0;0;3,6;7,2;5
09.01.2019 05:00;5;Wednesday;Jan;0;0;3,6;7,2;5
09.01.2019 06:00;6;Wednesday;Jan;0;0;3,6;7,2;5
09.01.2019 07:00;7;Wednesday;Jan;0;0;3,6;7,2;5
09.01.2019 08:00;8;Wednesday;Jan;0;0;3,6;7,2;5
09.01.2019 09:00;9;Wednesday;Jan;0;0;3,6;7,2;5
09.01.2019 10:00;10;Wednesday;Jan;0;0;3,6;7,2;5
09.01.2019 11:00;11;Wednesday;Jan;0;0;3,6;7,2;5
09.01.2019 12:00;12;Wednesday;Jan;0;0;0,067;0,134;5
09.01.2019 13:00;13;Wednesday;Jan;0;0;0;0;5
09.01.2019 14:00;14;Wednesday;Jan;0;0;0;0;5
09.01.2019 15:00;15;Wednesday;Jan;0;0;0;0;5
09.01.2019 16:00;16;Wednesday;Jan;0,84;1,68;0;0;5
09.01.2019 17:00;17;Wednesday;Jan;3,6;7,2;0;0;5
09.01.2019 18:00;18;Wednesday;Jan;3,6;7,2;0;0;5
09.01.2019 19:00;19;Wednesday;Jan;3,6;2,62;0;4,58;5
09.01.2019 20:00;20;Wednesday;Jan;3,66;0,12;0;7,2;5
09.01.2019 21:00;21;Wednesday;Jan;7,06;7,2;0,14;7,2;5
09.01.2019 22:00;22;Wednesday;Jan;3,6;3,06;3,6;11,34;5
09.01.2019 23:00;23;Wednesday;Jan;3,46;0,34;4,08;14,468;5
10.01.2019 00:00;0;Thursday;Jan;0;0;7,2;14,4;5
10.01.2019 01:00;1;Thursday;Jan;0;0;7,2;14,4;5
10.01.2019 02:00;2;Thursday;Jan;0;0;7,2;14,4;5
10.01.2019 03:00;3;Thursday;Jan;0;0;7,2;14,4;5
10.01.2019 04:00;4;Thursday;Jan;0;0;7,2;14,4;5
10.01.2019 05:00;5;Thursday;Jan;0;0;7,2;14,4;5
10.01.2019 06:00;6;Thursday;Jan;0;0;7,2;14,4;5
10.01.2019 07:00;7;Thursday;Jan;0;0;7,2;14,4;5
10.01.2019 08:00;8;Thursday;Jan;0;0;7,2;14,4;5
10.01.2019 09:00;9;Thursday;Jan;0;0;7,2;14,4;5
10.01.2019 10:00;10;Thursday;Jan;0;0;4,819;9,638;5
10.01.2019 11:00;11;Thursday;Jan;0;0;3,6;7,2;5
10.01.2019 12:00;12;Thursday;Jan;0;0;3,6;7,2;5
10.01.2019 13:00;13;Thursday;Jan;0;0;3,6;7,2;5
10.01.2019 14:00;14;Thursday;Jan;0;0;3,6;7,2;5
10.01.2019 15:00;15;Thursday;Jan;0;0;1,156;2,312;5
10.01.2019 16:00;16;Thursday;Jan;0;0;0;0;5
10.01.2019 17:00;17;Thursday;Jan;0;0;0;0;5
10.01.2019 18:00;18;Thursday;Jan;0;0;0;0;5
10.01.2019 19:00;19;Thursday;Jan;0;0;0;0;5
10.01.2019 20:00;20;Thursday;Jan;0;0;0;0;5
10.01.2019 21:00;21;Thursday;Jan;0;0;0;0;5
10.01.2019 22:00;22;Thursday;Jan;0;0;0;0;5
10.01.2019 23:00;23;Thursday;Jan;1,68;3,36;0;0;5
11.01.2019 00:00;0;Friday;Jan;3,6;4,99;0;2,21;5
11.01.2019 01:00;1;Friday;Jan;3,07;0;0,53;7,2;5
11.01.2019 02:00;2;Friday;Jan;0;0;3,6;7,2;5
11.01.2019 03:00;3;Friday;Jan;0;0;3,6;7,2;5
11.01.2019 04:00;4;Friday;Jan;0;0;3,6;7,2;5
11.01.2019 05:00;5;Friday;Jan;0;0;3,6;7,2;5
11.01.2019 06:00;6;Friday;Jan;0;0;3,6;7,2;5
11.01.2019 07:00;7;Friday;Jan;0;0;3,6;7,2;5
11.01.2019 08:00;8;Friday;Jan;0;0;3,6;7,2;5
11.01.2019 09:00;9;Friday;Jan;0;0;3,6;7,2;5
11.01.2019 10:00;10;Friday;Jan;0;0;3,6;7,2;5
11.01.2019 11:00;11;Friday;Jan;0;0;3,6;7,2;5
11.01.2019 12:00;12;Friday;Jan;0;0;3,6;7,2;5
11.01.2019 13:00;13;Friday;Jan;0;0;3,6;7,2;5
11.01.2019 14:00;14;Friday;Jan;0;0;3,6;7,2;5
11.01.2019 15:00;15;Friday;Jan;0;0;3,6;7,2;5
11.01.2019 16:00;16;Friday;Jan;0;0;3,6;7,2;5
11.01.2019 17:00;17;Friday;Jan;0;0;3,6;7,2;5
11.01.2019 18:00;18;Friday;Jan;0;0;0,593;1,186;5
11.01.2019 19:00;19;Friday;Jan;0;0;0;0;5
11.01.2019 20:00;20;Friday;Jan;0;0;0;0;5
11.01.2019 21:00;21;Friday;Jan;0;0;0;0;5
11.01.2019 22:00;22;Friday;Jan;0;0;0;0;5
11.01.2019 23:00;23;Friday;Jan;0;0;0;0;5
12.01.2019 00:00;0;Saturday;Jan;0;0;0;0;5
12.01.2019 01:00;1;Saturday;Jan;0;0;0;0;5
12.01.2019 02:00;2;Saturday;Jan;0;0;0;0;5
12.01.2019 03:00;3;Saturday;Jan;0;0;0;0;5
12.01.2019 04:00;4;Saturday;Jan;0;0;0;0;5
12.01.2019 05:00;5;Saturday;Jan;0;0;0;0;5
12.01.2019 06:00;6;Saturday;Jan;0;0;0;0;5
12.01.2019 07:00;7;Saturday;Jan;0;0;0;0;5
12.01.2019 08:00;8;Saturday;Jan;0;0;0;0;5
12.01.2019 09:00;9;Saturday;Jan;0;0;0;0;5
12.01.2019 10:00;10;Saturday;Jan;0;0;0;0;5
12.01.2019 11:00;11;Saturday;Jan;0;0;0;0;5
12.01.2019 12:00;12;Saturday;Jan;0;0;0;0;5
12.01.2019 13:00;13;Saturday;Jan;0;0;0;0;5
12.01.2019 14:00;14;Saturday;Jan;0;0;0;0;5
12.01.2019 15:00;15;Saturday;Jan;0;0;0;0;5
12.01.2019 16:00;16;Saturday;Jan;0;0;0;0;5
12.01.2019 17:00;17;Saturday;Jan;0;0;0;0;5
12.01.2019 18:00;18;Saturday;Jan;3;6;0;0;5
12.01.2019 19:00;19;Saturday;Jan;3,19;0,19;0,41;7,01;5
12.01.2019 20:00;20;Saturday;Jan;0;0;3,6;7,2;5
12.01.2019 21:00;21;Saturday;Jan;1,02;2,04;3,6;7,2;5
12.01.2019 22:00;22;Saturday;Jan;3,6;7,2;3,6;7,2;5
12.01.2019 23:00;23;Saturday;Jan;3,6;7,2;3,6;7,2;5
13.01.2019 00:00;0;Sunday;Jan;3,6;0,06;3,6;14,34;5
13.01.2019 01:00;1;Sunday;Jan;3,6;0;3,6;14,4;5
13.01.2019 02:00;2;Sunday;Jan;1,08;0;6,12;14,4;5
13.01.2019 03:00;3;Sunday;Jan;0;0;7,2;14,4;5
13.01.2019 04:00;4;Sunday;Jan;0;0;7,2;14,4;5
13.01.2019 05:00;5;Sunday;Jan;0;0;7,2;14,4;5
13.01.2019 06:00;6;Sunday;Jan;0;0;7,2;14,4;5
13.01.2019 07:00;7;Sunday;Jan;0;0;7,2;14,4;5
13.01.2019 08:00;8;Sunday;Jan;0;0;7,2;14,4;5
13.01.2019 09:00;9;Sunday;Jan;0;0;7,2;14,4;5
13.01.2019 10:00;10;Sunday;Jan;0;0;7,2;14,4;5
13.01.2019 11:00;11;Sunday;Jan;0;0;7,2;14,4;5
13.01.2019 12:00;12;Sunday;Jan;0;0;7,2;14,4;5
13.01.2019 13:00;13;Sunday;Jan;0;0;7,2;14,4;5
13.01.2019 14:00;14;Sunday;Jan;0;0;4,387;8,774;5
13.01.2019 15:00;15;Sunday;Jan;0;0;3,6;7,2;5
13.01.2019 16:00;16;Sunday;Jan;0;0;3,6;7,2;5
13.01.2019 17:00;17;Sunday;Jan;3,18;6,36;3,6;7,2;5
13.01.2019 18:00;18;Sunday;Jan;3,6;7,2;2,531;5,062;5
13.01.2019 19:00;19;Sunday;Jan;3,6;0,32;0;6,88;5
13.01.2019 20:00;20;Sunday;Jan;3,5;0;0,1;7,2;5
13.01.2019 21:00;21;Sunday;Jan;0;0;3,6;7,2;5
13.01.2019 22:00;22;Sunday;Jan;0;0;3,6;7,2;5
13.01.2019 23:00;23;Sunday;Jan;0;0;3,6;7,2;5
14.01.2019 00:00;0;Monday;Jan;0;0;3,6;7,2;5
14.01.2019 01:00;1;Monday;Jan;0;0;3,6;7,2;5
14.01.2019 02:00;2;Monday;Jan;0;0;3,6;7,2;5
14.01.2019 03:00;3;Monday;Jan;0;0;3,6;7,2;5
14.01.2019 04:00;4;Monday;Jan;0;0;3,6;7,2;5
14.01.2019 05:00;5;Monday;Jan;0;0;3,6;7,2;5
14.01.2019 06:00;6;Monday;Jan;0;0;3,6;7,2;5
14.01.2019 07:00;7;Monday;Jan;0;0;3,6;7,2;5
14.01.2019 08:00;8;Monday;Jan;0;0;3,6;7,2;5
14.01.2019 09:00;9;Monday;Jan;0;0;3,6;7,2;5
14.01.2019 10:00;10;Monday;Jan;0;0;3,6;7,2;5
14.01.2019 11:00;11;Monday;Jan;0;0;3,6;7,2;5
14.01.2019 12:00;12;Monday;Jan;0;0;3,218;6,436;5
14.01.2019 13:00;13;Monday;Jan;0;0;0;0;5
14.01.2019 14:00;14;Monday;Jan;0;0;0;0;5
14.01.2019 15:00;15;Monday;Jan;0;0;0;0;5
14.01.2019 16:00;16;Monday;Jan;0;0;0;0;5
14.01.2019 17:00;17;Monday;Jan;0;0;0;0;5
14.01.2019 18:00;18;Monday;Jan;0,42;0,84;0;0;5
14.01.2019 19:00;19;Monday;Jan;3,6;7,2;0;0;5
14.01.2019 20:00;20;Monday;Jan;3,6;6,17;0;1,03;5
14.01.2019 21:00;21;Monday;Jan;6,9;4,09;0;14,4;5
14.01.2019 22:00;22;Monday;Jan;3,78;0;3,42;14,4;5
14.01.2019 23:00;23;Monday;Jan;0;0;7,2;14,4;5
15.01.2019 00:00;0;Tuesday;Jan;0;0;7,2;14,4;5
15.01.2019 01:00;1;Tuesday;Jan;0;0;7,2;14,4;5
15.01.2019 02:00;2;Tuesday;Jan;0;0;7,2;14,4;5
15.01.2019 03:00;3;Tuesday;Jan;0;0;7,2;14,4;5
15.01.2019 04:00;4;Tuesday;Jan;0;0;7,2;14,4;5
15.01.2019 05:00;5;Tuesday;Jan;0;0;7,2;14,4;5
15.01.2019 06:00;6;Tuesday;Jan;0;0;7,2;14,4;5
15.01.2019 07:00;7;Tuesday;Jan;0;0;7,2;14,4;5
15.01.2019 08:00;8;Tuesday;Jan;0;0;7,2;14,4;5
15.01.2019 09:00;9;Tuesday;Jan;0;0;7,2;14,4;5
15.01.2019 10:00;10;Tuesday;Jan;0;0;3,935;7,87;5
15.01.2019 11:00;11;Tuesday;Jan;0;0;3,6;7,2;5
15.01.2019 12:00;12;Tuesday;Jan;0;0;3,6;6,506;5
15.01.2019 13:00;13;Tuesday;Jan;0;0;1,998;0;5
15.01.2019 14:00;14;Tuesday;Jan;0;0;0;0;5
15.01.2019 15:00;15;Tuesday;Jan;1,92;3,84;0;0;5
15.01.2019 16:00;16;Tuesday;Jan;2,05;0,13;1,55;7,07;5
15.01.2019 17:00;17;Tuesday;Jan;0;0;0,71;1,42;5
15.01.2019 18:00;18;Tuesday;Jan;1,26;2,52;0;0;5
15.01.2019 19:00;19;Tuesday;Jan;3,78;7,56;0;0;5
15.01.2019 20:00;20;Tuesday;Jan;7,2;10,68;0;3,72;5
15.01.2019 21:00;21;Tuesday;Jan;5,11;0;2,09;14,4;5
15.01.2019 22:00;22;Tuesday;Jan;3,41;0;3,79;14,4;5
15.01.2019 23:00;23;Tuesday;Jan;0;0;7,2;14,4;5
16.01.2019 00:00;0;Wednesday;Jan;0;0;7,2;14,4;5
16.01.2019 01:00;1;Wednesday;Jan;0;0;7,2;14,4;5
16.01.2019 02:00;2;Wednesday;Jan;0;0;7,2;14,4;5
16.01.2019 03:00;3;Wednesday;Jan;0;0;7,2;14,4;5
16.01.2019 04:00;4;Wednesday;Jan;0;0;7,2;14,4;5
16.01.2019 05:00;5;Wednesday;Jan;0;0;7,2;14,4;5
16.01.2019 06:00;6;Wednesday;Jan;0;0;7,2;14,4;5
16.01.2019 07:00;7;Wednesday;Jan;0;0;7,2;14,4;5
16.01.2019 08:00;8;Wednesday;Jan;0;0;5,034;10,068;5
16.01.2019 09:00;9;Wednesday;Jan;0;0;3,6;7,2;5
16.01.2019 10:00;10;Wednesday;Jan;0;0;0,911;1,822;5
16.01.2019 11:00;11;Wednesday;Jan;0;0;0;0;5
16.01.2019 12:00;12;Wednesday;Jan;0;0;0;0;5
16.01.2019 13:00;13;Wednesday;Jan;0,96;1,92;0;0;5
16.01.2019 14:00;14;Wednesday;Jan;3,6;4,28;0;2,92;5
16.01.2019 15:00;15;Wednesday;Jan;1,64;0;1,96;7,2;5
16.01.2019 16:00;16;Wednesday;Jan;0;0;3,6;7,2;5
16.01.2019 17:00;17;Wednesday;Jan;0;0;3,6;7,2;5
16.01.2019 18:00;18;Wednesday;Jan;0;0;3,6;7,2;5
16.01.2019 19:00;19;Wednesday;Jan;0;0;3,6;7,2;5
16.01.2019 20:00;20;Wednesday;Jan;0;0;3,6;7,2;5
16.01.2019 21:00;21;Wednesday;Jan;0;0;3,6;7,2;5
16.01.2019 22:00;22;Wednesday;Jan;0;0;3,6;7,2;5
16.01.2019 23:00;23;Wednesday;Jan;0;0;3,6;7,2;5
17.01.2019 00:00;0;Thursday;Jan;0;0;3,6;7,2;5
17.01.2019 01:00;1;Thursday;Jan;0;0;3,6;7,2;5
17.01.2019 02:00;2;Thursday;Jan;0;0;3,6;7,2;5
17.01.2019 03:00;3;Thursday;Jan;0;0;3,6;7,2;5
17.01.2019 04:00;4;Thursday;Jan;0;0;3,6;7,2;5
17.01.2019 05:00;5;Thursday;Jan;0;0;3,6;7,2;5
17.01.2019 06:00;6;Thursday;Jan;0;0;3,6;7,2;5
17.01.2019 07:00;7;Thursday;Jan;0;0;3,6;7,2;5
17.01.2019 08:00;8;Thursday;Jan;0;0;3,6;7,2;5
17.01.2019 09:00;9;Thursday;Jan;0;0;3,6;7,2;5
17.01.2019 10:00;10;Thursday;Jan;0;0;3,6;7,2;5
17.01.2019 11:00;11;Thursday;Jan;0;0;3,6;7,2;5
17.01.2019 12:00;12;Thursday;Jan;0;0;3,6;7,2;5
17.01.2019 13:00;13;Thursday;Jan;0;0;3,6;7,2;5
17.01.2019 14:00;14;Thursday;Jan;0;0;3,6;7,2;5
17.01.2019 15:00;15;Thursday;Jan;0;0;3,6;7,2;5
17.01.2019 16:00;16;Thursday;Jan;0;0;3,6;7,2;5
17.01.2019 17:00;17;Thursday;Jan;1,26;2,52;2,187;4,374;5
17.01.2019 18:00;18;Thursday;Jan;3,84;7,68;0;0;5
17.01.2019 19:00;19;Thursday;Jan;7,2;14,4;0;0;5
17.01.2019 20:00;20;Thursday;Jan;7,2;8,77;0;5,63;5
17.01.2019 21:00;21;Thursday;Jan;5,41;6,08;1,79;8,32;5
17.01.2019 22:00;22;Thursday;Jan;3,6;0;3,6;14,4;5
17.01.2019 23:00;23;Thursday;Jan;3,6;0;3,6;14,4;5
18.01.2019 00:00;0;Friday;Jan;3,6;0;3,6;14,4;5
18.01.2019 01:00;1;Friday;Jan;3,6;0;3,6;14,4;5
18.01.2019 02:00;2;Friday;Jan;0,14;0;7,06;14,4;5
18.01.2019 03:00;3;Friday;Jan;0;0;7,2;14,4;5
18.01.2019 04:00;4;Friday;Jan;0;0;7,2;14,4;5
18.01.2019 05:00;5;Friday;Jan;0;0;7,2;14,4;5
18.01.2019 06:00;6;Friday;Jan;0;0;7,2;14,4;5
18.01.2019 07:00;7;Friday;Jan;0;0;7,2;14,4;5
18.01.2019 08:00;8;Friday;Jan;0;0;7,2;14,4;5
18.01.2019 09:00;9;Friday;Jan;0;0;7,2;14,4;5
18.01.2019 10:00;10;Friday;Jan;0;0;7,2;14,4;5
18.01.2019 11:00;11;Friday;Jan;0;0;7,2;14,4;5
18.01.2019 12:00;12;Friday;Jan;0;0;7,2;14,4;5
18.01.2019 13:00;13;Friday;Jan;0;0;7,2;14,4;5
18.01.2019 14:00;14;Friday;Jan;0;0;7,2;14,4;5
18.01.2019 15:00;15;Friday;Jan;1,26;2,52;4,569;9,138;5
18.01.2019 16:00;16;Friday;Jan;3,6;7,2;3,6;7,2;5
18.01.2019 17:00;17;Friday;Jan;3,6;7,2;3,6;7,2;5
18.01.2019 18:00;18;Friday;Jan;3,6;3,61;1,221;6,032;5
18.01.2019 19:00;19;Friday;Jan;3,6;0;0;7,2;5
18.01.2019 20:00;20;Friday;Jan;3,6;0;0;7,2;5
18.01.2019 21:00;21;Friday;Jan;1,27;0;2,33;7,2;5
18.01.2019 22:00;22;Friday;Jan;0;0;3,6;7,2;5
18.01.2019 23:00;23;Friday;Jan;0;0;3,6;7,2;5
19.01.2019 00:00;0;Saturday;Jan;0;0;3,6;7,2;5
19.01.2019 01:00;1;Saturday;Jan;0;0;3,6;7,2;5
19.01.2019 02:00;2;Saturday;Jan;0;0;3,6;7,2;5
19.01.2019 03:00;3;Saturday;Jan;0;0;3,6;7,2;5
19.01.2019 04:00;4;Saturday;Jan;0;0;3,6;7,2;5
19.01.2019 05:00;5;Saturday;Jan;0;0;3,6;7,2;5
19.01.2019 06:00;6;Saturday;Jan;0;0;3,6;7,2;5
19.01.2019 07:00;7;Saturday;Jan;0;0;3,6;7,2;5
19.01.2019 08:00;8;Saturday;Jan;0;0;3,6;7,2;5
19.01.2019 09:00;9;Saturday;Jan;0;0;3,6;7,2;5
19.01.2019 10:00;10;Saturday;Jan;0;0;2,802;5,604;5
19.01.2019 11:00;11;Saturday;Jan;0;0;0;0;5
19.01.2019 12:00;12;Saturday;Jan;0;0;0;0;5
19.01.2019 13:00;13;Saturday;Jan;0;0;0;0;5
19.01.2019 14:00;14;Saturday;Jan;0;0;0;0;5
19.01.2019 15:00;15;Saturday;Jan;0;0;0;0;5
19.01.2019 16:00;16;Saturday;Jan;0;0;0;0;5
19.01.2019 17:00;17;Saturday;Jan;0;0;0;0;5
19.01.2019 18:00;18;Saturday;Jan;0;0;0;0;5
19.01.2019 19:00;19;Saturday;Jan;0;0;0;0;5
19.01.2019 20:00;20;Saturday;Jan;0;0;0;0;5
19.01.2019 21:00;21;Saturday;Jan;0;0;0;0;5
19.01.2019 22:00;22;Saturday;Jan;0;0;0;0;5
19.01.2019 23:00;23;Saturday;Jan;0;0;0;0;5
20.01.2019 00:00;0;Sunday;Jan;0;0;0;0;5
20.01.2019 01:00;1;Sunday;Jan;0;0;0;0;5
20.01.2019 02:00;2;Sunday;Jan;0;0;0;0;5
20.01.2019 03:00;3;Sunday;Jan;0;0;0;0;5
20.01.2019 04:00;4;Sunday;Jan;0;0;0;0;5
20.01.2019 05:00;5;Sunday;Jan;0;0;0;0;5
20.01.2019 06:00;6;Sunday;Jan;0;0;0;0;5
20.01.2019 07:00;7;Sunday;Jan;0;0;0;0;5
20.01.2019 08:00;8;Sunday;Jan;0;0;0;0;5
20.01.2019 09:00;9;Sunday;Jan;0;0;0;0;5
20.01.2019 10:00;10;Sunday;Jan;0;0;0;0;5
20.01.2019 11:00;11;Sunday;Jan;0;0;0;0;5
20.01.2019 12:00;12;Sunday;Jan;0;0;0;0;5
20.01.2019 13:00;13;Sunday;Jan;0;0;0;0;5
20.01.2019 14:00;14;Sunday;Jan;0;0;0;0;5
20.01.2019 15:00;15;Sunday;Jan;0;0;0;0;5
20.01.2019 16:00;16;Sunday;Jan;0;0;0;0;5
20.01.2019 17:00;17;Sunday;Jan;0;0;0;0;5
20.01.2019 18:00;18;Sunday;Jan;0;0;0;0;5
20.01.2019 19:00;19;Sunday;Jan;0;0;0;0;5
20.01.2019 20:00;20;Sunday;Jan;0;0;0;0;5
20.01.2019 21:00;21;Sunday;Jan;0;0;0;0;5
20.01.2019 22:00;22;Sunday;Jan;0;0;0;0;5
20.01.2019 23:00;23;Sunday;Jan;0;0;0;0;5
21.01.2019 00:00;0;Monday;Jan;0;0;0;0;5
21.01.2019 01:00;1;Monday;Jan;0;0;0;0;5
21.01.2019 02:00;2;Monday;Jan;0;0;0;0;5
21.01.2019 03:00;3;Monday;Jan;0;0;0;0;5
21.01.2019 04:00;4;Monday;Jan;0;0;0;0;5
21.01.2019 05:00;5;Monday;Jan;0;0;0;0;5
21.01.2019 06:00;6;Monday;Jan;0;0;0;0;5
21.01.2019 07:00;7;Monday;Jan;0;0;0;0;5
21.01.2019 08:00;8;Monday;Jan;0;0;0;0;5
21.01.2019 09:00;9;Monday;Jan;0;0;0;0;5
21.01.2019 10:00;10;Monday;Jan;0;0;0;0;5
21.01.2019 11:00;11;Monday;Jan;0;0;0;0;5
21.01.2019 12:00;12;Monday;Jan;0;0;0;0;5
21.01.2019 13:00;13;Monday;Jan;0;0;0;0;5
21.01.2019 14:00;14;Monday;Jan;0;0;0;0;5
21.01.2019 15:00;15;Monday;Jan;0;0;0;0;5
21.01.2019 16:00;16;Monday;Jan;1,98;3,96;0;0;5
21.01.2019 17:00;17;Monday;Jan;3,6;4,03;0;3,17;5
21.01.2019 18:00;18;Monday;Jan;2,41;0;1,19;7,2;5
21.01.2019 19:00;19;Monday;Jan;0;0;3,6;7,2;5
21.01.2019 20:00;20;Monday;Jan;0;0;3,6;7,2;5
21.01.2019 21:00;21;Monday;Jan;0;0;3,6;7,2;5
21.01.2019 22:00;22;Monday;Jan;0;0;3,6;7,2;5
21.01.2019 23:00;23;Monday;Jan;0;0;3,6;7,2;5
22.01.2019 00:00;0;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 01:00;1;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 02:00;2;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 03:00;3;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 04:00;4;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 05:00;5;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 06:00;6;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 07:00;7;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 08:00;8;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 09:00;9;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 10:00;10;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 11:00;11;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 12:00;12;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 13:00;13;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 14:00;14;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 15:00;15;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 16:00;16;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 17:00;17;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 18:00;18;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 19:00;19;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 20:00;20;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 21:00;21;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 22:00;22;Tuesday;Jan;0;0;3,6;7,2;5
22.01.2019 23:00;23;Tuesday;Jan;0;0;3,6;7,2;5
23.01.2019 00:00;0;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 01:00;1;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 02:00;2;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 03:00;3;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 04:00;4;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 05:00;5;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 06:00;6;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 07:00;7;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 08:00;8;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 09:00;9;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 10:00;10;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 11:00;11;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 12:00;12;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 13:00;13;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 14:00;14;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 15:00;15;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 16:00;16;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 17:00;17;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 18:00;18;Wednesday;Jan;0;0;3,6;7,2;5
23.01.2019 19:00;19;Wednesday;Jan;3,6;7,2;3,6;7,2;5
